evidence_id,source_file,source_row,source_system,person_id,label,candidate_or_query,negative_signal,reason,review_status,reviewer,checked_at,note
NEG_00220,analytics_output/openalex_author_candidates.csv,265,OpenAlex,PERS_142b5c2b,Д. Н. Парамонов,https://openalex.org/A5005675499,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Д. Н. Парамонов; candidate=Д. Н. Парамонов; works=2
NEG_00221,analytics_output/openalex_author_candidates.csv,266,OpenAlex,PERS_e30ad8b7,Д. С. Гавриков,https://openalex.org/A5055066261,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Д. С. Гавриков; candidate=Д С Гавриков; works=1
NEG_00222,analytics_output/openalex_author_candidates.csv,267,OpenAlex,PERS_e30ad8b7,Д. С. Гавриков,https://openalex.org/A5023867499,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Д. С. Гавриков; candidate=Д С Гавриков; works=1
NEG_00223,analytics_output/openalex_author_candidates.csv,271,OpenAlex,PERS_5f6689e8,В. А. Дмитриева,https://openalex.org/A5097619620,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. А. Дмитриева; candidate=А. В. Дмитриева Л. И. Бородкин; works=1
NEG_00224,analytics_output/openalex_author_candidates.csv,272,OpenAlex,PERS_5f6689e8,В. А. Дмитриева,https://openalex.org/A5015631831,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. А. Дмитриева; candidate=В А Дмитриева; works=1
NEG_00225,analytics_output/openalex_author_candidates.csv,273,OpenAlex,PERS_5f6689e8,В. А. Дмитриева,https://openalex.org/A5022298696,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. А. Дмитриева; candidate=В А Дмитриева; works=2
NEG_00226,analytics_output/openalex_author_candidates.csv,275,OpenAlex,PERS_c2ffc606,А. О. Драчук,https://openalex.org/A5098553763,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. О. Драчук; candidate=А. О. Драчук; works=1
NEG_00227,analytics_output/openalex_author_candidates.csv,276,OpenAlex,PERS_c2ffc606,А. О. Драчук,https://openalex.org/A5009141697,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. О. Драчук; candidate=А. О. Драчук; works=2
NEG_00228,analytics_output/openalex_author_candidates.csv,277,OpenAlex,PERS_c2ffc606,А. О. Драчук,https://openalex.org/A5068861466,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. О. Драчук; candidate=А О Драчук; works=1
NEG_00229,analytics_output/openalex_author_candidates.csv,278,OpenAlex,PERS_c2ffc606,А. О. Драчук,https://openalex.org/A5042845583,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. О. Драчук; candidate=А О Драчук; works=2
NEG_00230,analytics_output/openalex_author_candidates.csv,280,OpenAlex,PERS_6f89f9c1,Е. Р. Крючкова,https://openalex.org/A5121415948,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Р. Крючкова; candidate=Е. Р. Крючкова; works=1
NEG_00231,analytics_output/openalex_author_candidates.csv,286,OpenAlex,PERS_2095dc59,Е. Г. Шалахов,https://openalex.org/A5064633346,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Г. Шалахов; candidate=Е Г Шалахов; works=1
NEG_00232,analytics_output/openalex_author_candidates.csv,287,OpenAlex,PERS_2095dc59,Е. Г. Шалахов,https://openalex.org/A5115992850,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Г. Шалахов; candidate=Г. ШАЛАХОВ Е; works=1
NEG_00233,analytics_output/openalex_author_candidates.csv,288,OpenAlex,PERS_ecdfe667,Е. О. Новосёлова,https://openalex.org/A5080397316,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. О. Новосёлова; candidate=Е. О. Новосёлова.; works=1
NEG_00234,analytics_output/openalex_author_candidates.csv,289,OpenAlex,PERS_94f33410,Е. Г. Застрожнова,https://openalex.org/A5133352100,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Г. Застрожнова; candidate=Е. Г. Застрожнова; works=1
NEG_00235,analytics_output/openalex_author_candidates.csv,290,OpenAlex,PERS_467d4dbb,Клебанов Андрей Александрович,https://openalex.org/A5036055236,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Клебанов Андрей Александрович; candidate=Клебанов Андрей Александрович; works=2
NEG_00236,analytics_output/openalex_author_candidates.csv,291,OpenAlex,PERS_5331196d,А. П. Ковалевская,https://openalex.org/A5132844952,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. П. Ковалевская; candidate=А. П. Ковалевская; works=1
NEG_00237,analytics_output/openalex_author_candidates.csv,292,OpenAlex,PERS_5331196d,А. П. Ковалевская,https://openalex.org/A5077940750,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. П. Ковалевская; candidate=А П Ковалевская; works=1
NEG_00238,analytics_output/openalex_author_candidates.csv,296,OpenAlex,PERS_e96139bd,В. Б. Коробов,https://openalex.org/A5088571024,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. Б. Коробов; candidate=В. Б. Коробов; works=1
NEG_00239,analytics_output/openalex_author_candidates.csv,297,OpenAlex,PERS_e96139bd,В. Б. Коробов,https://openalex.org/A5063416511,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. Б. Коробов; candidate=В. Б. Коробов; works=1
NEG_00240,analytics_output/openalex_author_candidates.csv,298,OpenAlex,PERS_e96139bd,В. Б. Коробов,https://openalex.org/A5004993091,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. Б. Коробов; candidate=В Б Коробов; works=1
NEG_00241,analytics_output/openalex_author_candidates.csv,300,OpenAlex,PERS_9366fe2c,Л. Э. Крыштоп,https://openalex.org/A5113792615,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Э. Крыштоп; candidate=Л. Э. Крыштоп; works=1
NEG_00242,analytics_output/openalex_author_candidates.csv,301,OpenAlex,PERS_9366fe2c,Л. Э. Крыштоп,https://openalex.org/A5098152065,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Э. Крыштоп; candidate=Л. Э. Крыштоп; works=1
NEG_00243,analytics_output/openalex_author_candidates.csv,302,OpenAlex,PERS_9366fe2c,Л. Э. Крыштоп,https://openalex.org/A5098605811,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Э. Крыштоп; candidate=Л. Э. Крыштоп; works=1
NEG_00244,analytics_output/openalex_author_candidates.csv,303,OpenAlex,PERS_9366fe2c,Л. Э. Крыштоп,https://openalex.org/A5043725212,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Э. Крыштоп; candidate=Л. Э. КРЫШТОП; works=1
NEG_00245,analytics_output/openalex_author_candidates.csv,304,OpenAlex,PERS_40f75cf9,Л. Г. Роман,https://openalex.org/A5086808019,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Г. Роман; candidate=Л Г Роман; works=1
NEG_00246,analytics_output/openalex_author_candidates.csv,305,OpenAlex,PERS_40f75cf9,Л. Г. Роман,https://openalex.org/A5052665997,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Г. Роман; candidate=Л Г Роман; works=1
NEG_00247,analytics_output/openalex_author_candidates.csv,306,OpenAlex,PERS_40f75cf9,Л. Г. Роман,https://openalex.org/A5101026034,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Л. Г. Роман; candidate=Л Г Роман; works=1
NEG_00248,analytics_output/openalex_author_candidates.csv,307,OpenAlex,PERS_29607432,И. Е. Лапшин,https://openalex.org/A5121203281,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,"query=И. Е. Лапшин; candidate=Рыжков В. В., Лапшин Е. А., Морозов И. И., Силютин М. В.; works=2"
NEG_00249,analytics_output/openalex_author_candidates.csv,311,OpenAlex,PERS_47ad46f1,М. А. Родионов,https://openalex.org/A5121601111,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. А. Родионов; candidate=М. А. Родионов; works=1
NEG_00250,analytics_output/openalex_author_candidates.csv,312,OpenAlex,PERS_47ad46f1,М. А. Родионов,https://openalex.org/A5069078170,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. А. Родионов; candidate=М А Родионов; works=1
NEG_00251,analytics_output/openalex_author_candidates.csv,313,OpenAlex,PERS_34c0d384,М. Б. Павлова,https://openalex.org/A5042998418,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=М. Б. Павлова; candidate=М. Б. Павлова; works=2
NEG_00252,analytics_output/openalex_author_candidates.csv,320,OpenAlex,PERS_68e9019d,И. И. Малютин,https://openalex.org/A5128580551,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. И. Малютин; candidate=И. М. Малютин; works=1
NEG_00253,analytics_output/openalex_author_candidates.csv,321,OpenAlex,PERS_68e9019d,И. И. Малютин,https://openalex.org/A5122302403,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. И. Малютин; candidate=Малютин И. А.; works=1
NEG_00254,analytics_output/openalex_author_candidates.csv,322,OpenAlex,PERS_68e9019d,И. И. Малютин,https://openalex.org/A5023955309,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. И. Малютин; candidate=И. М. Малютин; works=1
NEG_00255,analytics_output/openalex_author_candidates.csv,323,OpenAlex,PERS_68e9019d,И. И. Малютин,https://openalex.org/A5091168691,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. И. Малютин; candidate=И. А. Малютин; works=1
NEG_00256,analytics_output/openalex_author_candidates.csv,324,OpenAlex,PERS_68e9019d,И. И. Малютин,https://openalex.org/A5009926492,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. И. Малютин; candidate=И А Малютин; works=1
NEG_00257,analytics_output/openalex_author_candidates.csv,327,OpenAlex,PERS_38c5f03f,Железнова Наталья Анатольевна,https://openalex.org/A5126443446,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Железнова Наталья Анатольевна; candidate=Наталья Анатольевна Железнова; works=1
NEG_00258,analytics_output/openalex_author_candidates.csv,328,OpenAlex,PERS_a8983673,Н. Л. Вигель,https://openalex.org/A5121941463,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Вигель; candidate=Н. Л. Вигель; works=1
NEG_00259,analytics_output/openalex_author_candidates.csv,329,OpenAlex,PERS_a8983673,Н. Л. Вигель,https://openalex.org/A5077554031,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Вигель; candidate=Н Л Вигель; works=1
NEG_00260,analytics_output/openalex_author_candidates.csv,330,OpenAlex,PERS_a8983673,Н. Л. Вигель,https://openalex.org/A5065191126,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Вигель; candidate=Н Л Вигель; works=1
NEG_00261,analytics_output/openalex_author_candidates.csv,333,OpenAlex,PERS_26ce5ec1,Б. Нина,https://openalex.org/A5066464698,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Б. Нина; candidate=Нина Б. Марковић; works=1
NEG_00262,analytics_output/openalex_author_candidates.csv,337,OpenAlex,PERS_f82b6a8e,Н. В. Сенина,https://openalex.org/A5020137882,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. В. Сенина; candidate=Н В Сенина; works=1
NEG_00263,analytics_output/openalex_author_candidates.csv,338,OpenAlex,PERS_f82b6a8e,Н. В. Сенина,https://openalex.org/A5019318204,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. В. Сенина; candidate=Д Н Сенина; works=2
NEG_00264,analytics_output/openalex_author_candidates.csv,345,OpenAlex,PERS_1130c736,Серебряный Сергей Дмитриевич,https://openalex.org/A5053527503,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Серебряный Сергей Дмитриевич; candidate=Сергей Дмитриевич Серебряный; works=1
NEG_00265,analytics_output/openalex_author_candidates.csv,350,OpenAlex,PERS_58e18506,И. А. Соколова,https://openalex.org/A5121142273,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. А. Соколова; candidate=И. А. Соколова; works=1
NEG_00266,analytics_output/openalex_author_candidates.csv,353,OpenAlex,PERS_5bbfea37,Т. Т. Скороходова,https://openalex.org/A5100225996,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Т. Т. Скороходова; candidate=Т. Г. Скороходова; works=1
NEG_00267,analytics_output/openalex_author_candidates.csv,355,OpenAlex,PERS_5bbfea37,Т. Т. Скороходова,https://openalex.org/A5007203193,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Т. Т. Скороходова; candidate=Т. С. Скороходова; works=2
NEG_00268,analytics_output/openalex_author_candidates.csv,356,OpenAlex,PERS_ed83f502,Т. П. Селиванова,https://openalex.org/A5121214987,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,"query=Т. П. Селиванова; candidate=Злобин А. С., Селиванова Е. Е., Селищев П. А., Кретов К. С., Хамматов М. Т., Самарский университет; works=1"
NEG_00269,analytics_output/openalex_author_candidates.csv,357,OpenAlex,PERS_168a3a8b,И. С. Усенко,https://openalex.org/A5135389882,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. С. Усенко; candidate=И. С. Усенко; works=1
NEG_00270,analytics_output/openalex_author_candidates.csv,358,OpenAlex,PERS_168a3a8b,И. С. Усенко,https://openalex.org/A5133802989,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. С. Усенко; candidate=И. С. Усенко; works=1
NEG_00271,analytics_output/openalex_author_candidates.csv,360,OpenAlex,PERS_168a3a8b,И. С. Усенко,https://openalex.org/A5037951919,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. С. Усенко; candidate=И. С. Усенко; works=1
NEG_00272,analytics_output/openalex_author_candidates.csv,361,OpenAlex,PERS_168a3a8b,И. С. Усенко,https://openalex.org/A5024339704,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. С. Усенко; candidate=С И Усенко; works=1
NEG_00273,analytics_output/openalex_author_candidates.csv,363,OpenAlex,PERS_a638a4b3,Н. Л. Федорова,https://openalex.org/A5031838118,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Федорова; candidate=Л Н Федорова; works=1
NEG_00274,analytics_output/openalex_author_candidates.csv,364,OpenAlex,PERS_a638a4b3,Н. Л. Федорова,https://openalex.org/A5121609971,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Федорова; candidate=Н. Л. Федорова; works=1
NEG_00275,analytics_output/openalex_author_candidates.csv,365,OpenAlex,PERS_a638a4b3,Н. Л. Федорова,https://openalex.org/A5122309249,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Федорова; candidate=Н. Л. Федорова; works=1
NEG_00276,analytics_output/openalex_author_candidates.csv,366,OpenAlex,PERS_a638a4b3,Н. Л. Федорова,https://openalex.org/A5068784631,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Н. Л. Федорова; candidate=Н. Л. Федорова; works=1
NEG_00277,analytics_output/openalex_author_candidates.csv,367,OpenAlex,PERS_68270eaf,Э. В. Галимова,https://openalex.org/A5004072479,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Э. В. Галимова; candidate=Э. В. Галимова; works=2
NEG_00278,analytics_output/openalex_author_candidates.csv,368,OpenAlex,PERS_dfaf6803,Я. А. Борисов,https://openalex.org/A5098020127,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Я. А. Борисов; candidate=А. Я. Борисов; works=1
NEG_00279,analytics_output/openalex_author_candidates.csv,369,OpenAlex,PERS_bc97fb65,Краснодембская Нина Георгиевна,https://openalex.org/A5088770720,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Краснодембская Нина Георгиевна; candidate=Краснодембская Нина Георгиевна; works=2
NEG_00280,analytics_output/openalex_author_candidates.csv,372,OpenAlex,PERS_3b196639,Гордийчук Николай Валентинович,https://openalex.org/A5112973012,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Гордийчук Николай Валентинович; candidate=Николай Валентинович Гордийчук; works=1
NEG_00281,analytics_output/openalex_author_candidates.csv,373,OpenAlex,PERS_3b196639,Гордийчук Николай Валентинович,https://openalex.org/A5061953495,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Гордийчук Николай Валентинович; candidate=Гордийчук Николай Валентинович; works=2
NEG_00282,analytics_output/openalex_author_candidates.csv,377,OpenAlex,PERS_088c4df7,Атманова Юлия Георгиевна,https://openalex.org/A5077843731,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Атманова Юлия Георгиевна; candidate=Атманова Юлия Георгиевна; works=2
NEG_00283,analytics_output/openalex_author_candidates.csv,378,OpenAlex,PERS_088c4df7,Атманова Юлия Георгиевна,https://openalex.org/A5024856505,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Атманова Юлия Георгиевна; candidate=Юлия Георгиевна Атманова; works=1
NEG_00284,analytics_output/openalex_author_candidates.csv,379,OpenAlex,PERS_8108c314,Ерченков Олег Николаевич,https://openalex.org/A5091242566,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Ерченков Олег Николаевич; candidate=Ерченков Олег Николаевич; works=1
NEG_00285,analytics_output/openalex_author_candidates.csv,381,OpenAlex,PERS_7f908d49,Стрельцова Лилия Александровна,https://openalex.org/A5040327332,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Стрельцова Лилия Александровна; candidate=Лилия Александровна Стрельцова; works=1
NEG_00286,analytics_output/openalex_author_candidates.csv,384,OpenAlex,PERS_3009a9e0,Коган Антон Ильич,https://openalex.org/A5120833124,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Коган Антон Ильич; candidate=Антон Ильич Коган; works=1
NEG_00287,analytics_output/openalex_author_candidates.csv,385,OpenAlex,PERS_554c138a,Хмуркин Георгий Георгиевич,https://openalex.org/A5027497609,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Хмуркин Георгий Георгиевич; candidate=Хмуркин Георгий Георгиевич; works=1
NEG_00288,analytics_output/openalex_author_candidates.csv,388,OpenAlex,PERS_f7c7adc7,В. В. Донских,https://openalex.org/A5121205836,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. В. Донских; candidate=Донских В. Д.; works=2
NEG_00289,analytics_output/openalex_author_candidates.csv,389,OpenAlex,PERS_f7c7adc7,В. В. Донских,https://openalex.org/A5074433917,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. В. Донских; candidate=В А Донских; works=1
NEG_00290,analytics_output/openalex_author_candidates.csv,390,OpenAlex,PERS_f7c7adc7,В. В. Донских,https://openalex.org/A5079914988,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. В. Донских; candidate=В И Донских; works=1
NEG_00291,analytics_output/openalex_author_candidates.csv,392,OpenAlex,PERS_3fd690ee,Комиссарук Екатерина Львовна,https://openalex.org/A5011774866,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Комиссарук Екатерина Львовна; candidate=Комиссарук Екатерина Львовна; works=2
NEG_00292,analytics_output/openalex_author_candidates.csv,393,OpenAlex,PERS_42da4866,Стукалин Глеб Дмитриевич,https://openalex.org/A5069270969,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Стукалин Глеб Дмитриевич; candidate=Стукалин Глеб Дмитриевич; works=1
NEG_00293,analytics_output/openalex_author_candidates.csv,396,OpenAlex,PERS_b2c121e9,Успенская Елена Николаевна,https://openalex.org/A5079115072,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Успенская Елена Николаевна; candidate=Елена Николаевна Успенская; works=1
NEG_00294,analytics_output/openalex_author_candidates.csv,399,OpenAlex,PERS_96b8b195,Боголюбов Михаил Николаевич,https://openalex.org/A5087246343,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Боголюбов Михаил Николаевич; candidate=Боголюбов Михаил Николаевич; works=1
NEG_00295,analytics_output/openalex_author_candidates.csv,400,OpenAlex,PERS_d4c2cc5e,Лучина Татьяна Владимировна,https://openalex.org/A5002700295,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Лучина Татьяна Владимировна; candidate=Лучина Татьяна Владимировна; works=2
NEG_00296,analytics_output/openalex_author_candidates.csv,402,OpenAlex,PERS_2e00cb36,Меренкова Ольга Николаевна,https://openalex.org/A5121424410,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Меренкова Ольга Николаевна; candidate=Ольга Николаевна Меренкова; works=1
NEG_00297,analytics_output/openalex_author_candidates.csv,403,OpenAlex,PERS_7700f517,Парамонов Денис Олегович,https://openalex.org/A5011207114,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Парамонов Денис Олегович; candidate=Парамонов Денис Олегович; works=1
NEG_00298,analytics_output/openalex_author_candidates.csv,404,OpenAlex,PERS_7700f517,Парамонов Денис Олегович,https://openalex.org/A5081393244,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Парамонов Денис Олегович; candidate=Денис Олегович Парамонов; works=1
NEG_00299,analytics_output/openalex_author_candidates.csv,405,OpenAlex,PERS_b9a0e40c,А. В. Осокин,https://openalex.org/A5011864073,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. В. Осокин; candidate=А В Осокин; works=1
NEG_00300,analytics_output/openalex_author_candidates.csv,406,OpenAlex,PERS_b9a0e40c,А. В. Осокин,https://openalex.org/A5128816273,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. В. Осокин; candidate=А. В. Осокин; works=1
NEG_00301,analytics_output/openalex_author_candidates.csv,407,OpenAlex,PERS_b9a0e40c,А. В. Осокин,https://openalex.org/A5102340755,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. В. Осокин; candidate=А В Осокин; works=1
NEG_00302,analytics_output/openalex_author_candidates.csv,408,OpenAlex,PERS_b9a0e40c,А. В. Осокин,https://openalex.org/A5122998703,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. В. Осокин; candidate=А. В. Осокин; works=1
NEG_00303,analytics_output/openalex_author_candidates.csv,409,OpenAlex,PERS_b9a0e40c,А. В. Осокин,https://openalex.org/A5087016550,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=А. В. Осокин; candidate=В А Осокин; works=1
NEG_00304,analytics_output/openalex_author_candidates.csv,411,OpenAlex,PERS_3d4df70f,Акимушкина Екатерина Олеговна,https://openalex.org/A5028359416,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Акимушкина Екатерина Олеговна; candidate=Акимушкина Екатерина Олеговна Кандидат Филологических Наук; works=1
NEG_00305,analytics_output/openalex_author_candidates.csv,412,OpenAlex,PERS_4a0de87e,Белимова Влада Сергеевна,https://openalex.org/A5038849855,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Белимова Влада Сергеевна; candidate=Белимова Влада Сергеевна; works=2
NEG_00306,analytics_output/openalex_author_candidates.csv,413,OpenAlex,PERS_88e5311f,Босхомджиев Мерген Владимирович,https://openalex.org/A5026776516,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Босхомджиев Мерген Владимирович; candidate=Босхомджиев Мерген Владимирович; works=1
NEG_00307,analytics_output/openalex_author_candidates.csv,414,OpenAlex,PERS_88e5311f,Босхомджиев Мерген Владимирович,https://openalex.org/A5028828402,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Босхомджиев Мерген Владимирович; candidate=Мерген Владимирович Босхомджиев; works=2
NEG_00308,analytics_output/openalex_author_candidates.csv,415,OpenAlex,PERS_325e94f3,В. В. Котин,https://openalex.org/A5025111779,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. В. Котин; candidate=А. В. КОТИН; works=1
NEG_00309,analytics_output/openalex_author_candidates.csv,416,OpenAlex,PERS_325e94f3,В. В. Котин,https://openalex.org/A5023428845,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=В. В. Котин; candidate=В В Котин; works=1
NEG_00310,analytics_output/openalex_author_candidates.csv,420,OpenAlex,PERS_940c556e,Д. А. Шереметьев,https://openalex.org/A5031618382,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Д. А. Шереметьев; candidate=Д А Шереметьев; works=1
NEG_00311,analytics_output/openalex_author_candidates.csv,425,OpenAlex,PERS_4831e64b,Е. Анохина,https://openalex.org/A5036788107,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Анохина; candidate=Е. А. Анохина; works=1
NEG_00312,analytics_output/openalex_author_candidates.csv,426,OpenAlex,PERS_4831e64b,Е. Анохина,https://openalex.org/A5043313621,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Анохина; candidate=Е. А. Анохина; works=1
NEG_00313,analytics_output/openalex_author_candidates.csv,427,OpenAlex,PERS_04a4bbbb,Е. И. Малоземова,https://openalex.org/A5087502329,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. И. Малоземова; candidate=Е. И. Малоземова; works=1
NEG_00314,analytics_output/openalex_author_candidates.csv,428,OpenAlex,PERS_5d38cbae,Е. Н. Аникеева,https://openalex.org/A5056003160,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Н. Аникеева; candidate=Е Н Аникеева; works=1
NEG_00315,analytics_output/openalex_author_candidates.csv,430,OpenAlex,PERS_5d38cbae,Е. Н. Аникеева,https://openalex.org/A5079865469,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Е. Н. Аникеева; candidate=Н Е Аникеева; works=2
NEG_00316,analytics_output/openalex_author_candidates.csv,432,OpenAlex,PERS_36c30cf9,Загорулько Андрей Владиславович,https://openalex.org/A5063260569,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Загорулько Андрей Владиславович; candidate=Андрей Владиславович Загорулько; works=1
NEG_00317,analytics_output/openalex_author_candidates.csv,435,OpenAlex,PERS_a4c4c35e,И. В. Калинина,https://openalex.org/A5026321065,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. В. Калинина; candidate=И. В. Калинина; works=2
NEG_00318,analytics_output/openalex_author_candidates.csv,437,OpenAlex,PERS_a4c4c35e,И. В. Калинина,https://openalex.org/A5037243840,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=И. В. Калинина; candidate=И В Калинина; works=1
NEG_00319,analytics_output/openalex_author_candidates.csv,439,OpenAlex,PERS_045c435e,К. Джункова,https://openalex.org/A5114490687,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=К. Джункова; candidate=К. Джункова; works=1
NEG_00320,analytics_output/openalex_author_candidates.csv,440,OpenAlex,PERS_92f41884,Касым Софья Васильевна,https://openalex.org/A5040586117,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Касым Софья Васильевна; candidate=Касым Софья Васильевна; works=2
NEG_00321,analytics_output/openalex_author_candidates.csv,444,OpenAlex,PERS_bd77e495,Корнеев Геннадий Батыревич,https://openalex.org/A5070822540,zero_relevance_score,OpenAlex candidate has zero local relevance score.,review,,,query=Корнеев Геннадий Батыревич; candidate=Корнеев Геннадий Батыревич; works=2
