thread_root_id,score,subject,primary_topic,dominant_list_function,message_count,author_count,reply_count,topic_count,request_like,resolution_like,debate_like,first_date,first_url,authors,evidence
016322,126,Women in Afghanistan,General scholarly discussion,general discussion,23,11,21,4,True,False,False,1999-03-18 19:36:17+00:00,https://list.indology.info/pipermail/indology/1999-March/016336.html,"Bh.Krishnamurti | C.R. (Selva) Selvakumar | Chandrasekaran, Periannan | Lars Martin Fosse | Michael Witzel | N. Ganesan | Prof P Kumar | S.Kalyanaraman | Sudalaimuthu Palaniappan | VANITHA.KRISHNAMURTHY | Venkatraman Iyer",long thread; multi-author; resolved replies; request/help language
041686,126,Does anyone know of Sanskrit works that use 2nd-syllable rhyming?,Bibliographic requests,identification/help request,24,12,23,2,True,False,False,2015-07-28 04:45:20+00:00,https://list.indology.info/pipermail/indology/2015-July/041686.html,"Andrew Ollett | Dipak Bhattacharya | Dominic Goodall | Jan E.M. Houben | Jean-Luc Chevillard | Nagaraj Paturi | Piotr Balcerowicz | Sudalaimuthu Palaniappan | Suresh Kolichala | Tieken, H.J.H. | Walter Slaje | naresh keerthi",long thread; multi-author; resolved replies; request/help language
009713,125,m/anusvAra & s/visarga - correction,General scholarly discussion,general discussion,24,9,22,2,True,True,False,1997-11-03 23:48:38+00:00,https://list.indology.info/pipermail/indology/1997-November/009719.html,Anshuman Pandey | Chris Hibbard/E. Stern | D.H. Killingley | DEVARAKONDA VENKATA NARAYANA SARMA | Dominique.Thillaud | Jacob Baltuch | Lars Martin Fosse | Mr B. Philip Jonsson | SATHAYE AVINASH,long thread; multi-author; resolved replies; request/help language; thanks/correction language
047735,125,Brackets in modern sanskrit translations,General scholarly discussion,general discussion,23,18,22,1,False,False,False,2018-06-03 21:23:46+00:00,https://list.indology.info/pipermail/indology/2018-June/047735.html,"Adheesh Sathaye | Alex Watson | Andrew Ollett | Birgit Kellner | Coseru, Christian | David and Nancy Reigle | Dominik Wujastyk | Harry Spier | Herman Tull | James Hartzell | Jason Birch | Jean-Luc Chevillard",long thread; multi-author; resolved replies
061773,124,Working with Pali Manuscripts: A Summer School,General scholarly discussion,general discussion,23,15,22,3,False,False,False,2026-03-06 10:56:25+00:00,https://list.indology.info/pipermail/indology/2026-March/061773.html,Caley Smith | Christian Ferstl | Christophe Vielle | Eli Franco | Eric Steinschneider | Marco Franceschini | Matthew Kapstein | McComas Taylor | Robert Leach | Robert P. GOLDMAN | Roland Steiner | Rupert Gethin,long thread; multi-author; resolved replies
005015,123,List of references in Astronomy,General scholarly discussion,general discussion,24,11,23,2,True,False,False,1996-05-12 20:23:47+00:00,https://list.indology.info/pipermail/indology/1996-May/005015.html,ACHARB at MSUVX1.MEMPHIS.EDU | Dominik Wujastyk | Girish Beeharry | Luis Arnold Gonzalez-Reimann | Madhav Deshpande | Mani Varadarajan | Mittal Sushil | l.m.fosse at easteur-orient.uio.no | mgansten at sbbs.se | mhcrxlc at dir.mcc.ac.uk | thompson at handel.jlc.net,long thread; multi-author; resolved replies; request/help language
014577,123,Backup tapes of Indology archives,General scholarly discussion,general discussion,30,9,29,2,False,False,False,1998-12-14 17:13:37+00:00,https://list.indology.info/pipermail/indology/1998-December/014577.html,Georg von Simson | H.M.Hubey | Jonathan Silk | Madhav Deshpande | N. Ganesan | Narayan S. Raja | Paul Kekai Manansala | Sudalaimuthu Palaniappan | Tibor Kovacs,long thread; multi-author; resolved replies
012670,123,"method of dating RV, III",General scholarly discussion,general discussion,25,10,24,2,True,False,False,1998-06-03 16:47:10+00:00,https://list.indology.info/pipermail/indology/1998-June/012670.html,Dominique.Thillaud | George Thompson | Harry Falk | Jan E.M. Houben | Lars Martin Fosse | Michael Witzel | S Krishna | S. Kalyanaraman | Sn. Subrahmanya | Sudalaimuthu Palaniappan,long thread; multi-author; resolved replies; request/help language
022961,122,Persecutin by/on Jains,General scholarly discussion,general discussion,29,11,28,1,False,False,False,2000-10-02 18:50:10+00:00,https://list.indology.info/pipermail/indology/2000-October/022961.html,Dr Y. Vassilkov | Luis Gonzalez-Reimann | N. Ganesan | Ramadas | Raveen Satkurunathan | Robert Zydenbos | Stephen Hodge | Valerie J Roebuck | Ven. Tantra | Vidyasankar Sundaresan | nanda chandran,long thread; multi-author; resolved replies
055236,122,Visualisation of Sanskrit Phonetics,General scholarly discussion,general discussion,27,13,26,1,False,False,False,2021-09-22 11:56:20+00:00,https://list.indology.info/pipermail/indology/2021-September/055236.html,"Adheesh Sathaye | Antonia Ruppel | Artur Karp | Giovanni Ciotti | Harry Spier | Hock, Hans Henrich | Jim Ryan | Joanna Jurewicz | Madhav Deshpande | Mārcis Gasūns | Tim Felix Aufderheide | Uskokov, Aleksandar",long thread; multi-author; resolved replies
044118,122,New article on Sanskrit,General scholarly discussion,general discussion,26,10,25,1,True,False,False,2016-09-15 12:27:32+00:00,https://list.indology.info/pipermail/indology/2016-September/044118.html,"Ananya Vajpeyi | Arlo Griffiths | Artur Karp | HdGoswami | Jan E.M. Houben | Lubin, Tim | Matthew Kapstein | Nagaraj Paturi | Nityanand Misra | Roland Steiner",long thread; multi-author; resolved replies; request/help language
006050,121,"Req: ""dirty"" words in Sanskrit",General scholarly discussion,general discussion,22,17,20,2,False,False,False,1996-11-01 18:20:48+00:00,https://list.indology.info/pipermail/indology/1996-November/006056.html,Allen Thrasher | Anand Venkt Raman | Bijoy Misra | David Magier | Dominik Wujastyk | F. Smith | Gary J Hausman | HFArnold at aol.com | Hueckstedt | Lars Martin Fosse | Madhav Deshpande | Mavis Fenn,long thread; multi-author; resolved replies
025095,121,Did you hear this?,General scholarly discussion,general discussion,25,12,24,3,False,False,False,2001-01-30 00:01:20+00:00,https://list.indology.info/pipermail/indology/2001-January/025095.html,"Aditya, the Cheerful Hindu Skeptic | Arun Gupta | Bhadraiah Mallampalli | Bharat Gupt | Lakshmi Srinivas | Lars Martin Fosse | N. Ganesan | Rohit Chopra | Stephen Hodge | Swantham | Vanbakkam Vijayaraghavan | Vidyasankar Sundaresan",long thread; multi-author; resolved replies
022930,121,Rajaram episode,General scholarly discussion,general discussion,23,14,22,3,False,False,False,2000-10-01 00:42:56+00:00,https://list.indology.info/pipermail/indology/2000-October/022930.html,Arun Gupta | Bijoy Misra | C.R. Selvakumar | Edwin Bryant | Jon Skarpeid | Kumar Kumarappan | Lakshmi Srinivas | Michael Witzel | N. Ganesan | Robert Zydenbos | Samar Abbas | Steve Farmer,long thread; multi-author; resolved replies
022503,120,Thanks for replies (was: request for out of print books),General scholarly discussion,general discussion,19,11,17,3,True,True,False,2000-08-02 17:36:49+00:00,https://list.indology.info/pipermail/indology/2000-August/022552.html,Anand M. Sharan | Bijoy Misra | Dominik Wujastyk | Jon Skarpeid | N. Ganesan | Raveen Satkurunathan | Robert Zydenbos | Rustam Masalewala | Samar Abbas | Vidyasankar Sundaresan | nanda chandran,long thread; multi-author; resolved replies; request/help language; thanks/correction language
017453,119,Forwarded message from Prof. Saroja Bhate,General scholarly discussion,general discussion,20,11,19,4,True,False,False,1999-06-03 13:33:22+00:00,https://list.indology.info/pipermail/indology/1999-June/017453.html,"Aditya, the Hindu Skeptic | Birgit Kellner | Elliot Stern | Mani Varadarajan | Narayan S. Raja | Paolo Magnone | Shrinivas Tilak | Swaminathan Madhuresan | Tein Network | Venkatraman Iyer | Vidyasankar Sundaresan",long thread; multi-author; resolved replies; request/help language
054205,119,"Request pdf, film Vājapeya 1955, Poona",Bibliographic requests,bibliographic request,21,14,20,1,True,False,False,2021-02-13 15:47:42+00:00,https://list.indology.info/pipermail/indology/2021-February/054205.html,Alfred Hiltebeitel | Borayin M. Larios | Dean Michael Anderson | Finnian Moore-Gerety | Harry Spier | Herman Tull | James Hartzell | Jan E.M. Houben | Joanna Jurewicz | Lauren Bausch | Madhav Deshpande | NK,long thread; multi-author; resolved replies; request/help language
052165,119,Lines to an Advaitin,General scholarly discussion,general discussion,24,15,23,1,False,False,False,2020-04-06 07:11:39+00:00,https://list.indology.info/pipermail/indology/2020-April/052165.html,"Christophe Vielle | David and Nancy Reigle | Dean Michael Anderson | Eltschinger, Vincent | Harry Spier | Harsha Dehejia | Hartmut Buescher | Krishnaprasad G | Madhav Deshpande | Michael Williams | Nagaraj Paturi | Sudalaimuthu Palaniappan",long thread; multi-author; resolved replies
056580,119,Sandhi examples in the english language,Grammar and linguistics,philological discussion,23,16,22,1,False,False,False,2022-08-04 19:51:43+00:00,https://list.indology.info/pipermail/indology/2022-August/056580.html,"Allen, Michael S (msa2b) | Dominik Wujastyk | Elliot Stern | Harry Spier | Hock, Hans Henrich | Howard Resnick | Johnrobert Gardner | Lubin, Tim | Lucy May Constantini | Mark McLaughlin | Matthew Kapstein | Pecchia, Cristina",long thread; multi-author; resolved replies
011949,119,Telugu history,History and culture,general discussion,21,12,20,3,False,False,True,1998-05-01 03:16:14+00:00,https://list.indology.info/pipermail/indology/1998-May/011949.html,AppuArchie | Bh. Krishnamurti | DEVARAKONDA VENKATA NARAYANA SARMA | N. Ganesan | Palaniappa | S Krishna | Sn. Subrahmanya | Sreenivasa S. S. Nittala | Srinivasan Pichumani | Stephen | Vidhyanath Rao | jayabarathi,long thread; multi-author; resolved replies; debate language
010570,119,The Cat,General scholarly discussion,general discussion,19,16,18,1,True,False,False,1998-01-28 21:27:53+00:00,https://list.indology.info/pipermail/indology/1998-January/010570.html,Bijoy Misra | Dominik Wujastyk | Frances Pritchett | Jean Fezas | Jonathan Silk | K V N Gopal | Lars Martin Fosse | Madhav Deshpande | Mary Storm | N. Ganesan | Palaniappa | Peter Wyzlic,long thread; multi-author; resolved replies; request/help language
043031,119,New publication,General scholarly discussion,announcement/event,24,15,23,1,False,False,False,2016-04-13 11:35:49+00:00,https://list.indology.info/pipermail/indology/2016-April/043031.html,Antonio Ferreira-Jardim | Artur Karp | David and Nancy Reigle | Dominik Wujastyk | George Thompson | Harry Falk | Jesse Knutson | Joanna Jurewicz | Johannes Bronkhorst | Jonathan Silk | Kenneth Gregory Zysk | Nityanand Misra,long thread; multi-author; resolved replies
054558,119,Rgveda complete study material and reverse word index,Veda and ritual,general discussion,24,15,23,1,False,False,False,2021-04-24 14:04:38+00:00,https://list.indology.info/pipermail/indology/2021-April/054558.html,"Andrew Ollett | Caley Smith | Camillo Formigatti | DIEGO LOUKOTA SANCLEMENTE | David and Nancy Reigle | Dominik Wujastyk | Hock, Hans Henrich | Madhav Deshpande | McComas Taylor | Nagaraj Paturi | Olivelle, J P | Puninder Singh",long thread; multi-author; resolved replies
010324,118,Uttara Kuru,General scholarly discussion,general discussion,19,13,18,3,True,False,False,1998-01-09 00:16:52+00:00,https://list.indology.info/pipermail/indology/1998-January/010324.html,Chris Beetle | Chris Hibbard/E. Stern | DEVARAKONDA VENKATA NARAYANA SARMA | Dominik Wujastyk | Dominique.Thillaud | Erik Seldeslachts | James E. Agenbroad | Jay Thakar | John Powers | Lars Martin Fosse | Paul Kekai Manansala | Sn. Subrahmanya,long thread; multi-author; resolved replies; request/help language
038560,117,Devanagari keyboard,Digital resources and tools,digital resource/tool,24,13,23,2,False,False,False,2013-11-13 10:18:56+00:00,https://list.indology.info/pipermail/indology/2013-November/038560.html,"Amba Kulkarni | Charles DiSimone | Dominik Wujastyk | Hock, Hans Henrich | James Hartzell | Madhav Deshpande | Martin Gansten | Matthew Kapstein | Patrick Olivelle | Richard Hayes | Robert Zydenbos | Sven Sellmer",long thread; multi-author; resolved replies
004694,117,Satyarth Prakash,General scholarly discussion,general discussion,21,10,19,4,True,False,False,1996-04-15 12:38:51+00:00,https://list.indology.info/pipermail/indology/1996-April/004704.html,AmitaSarin at aol.com | Girish Beeharry | Luis Arnold Gonzalez-Reimann | alfredo at sunny.mpimf-heidelberg.mpg.de | jgardner at blue.weeg.uiowa.edu | mgansten at sbbs.se | n.rao at rz.uni-sb.de | nas_ng at lms420.jsc.nasa.gov | pclaus at s1.csuhayward.edu | soumitra at ix.netcom.com,long thread; multi-author; resolved replies; request/help language
011873,117,human sacrifice (allusion to Abraham),General scholarly discussion,general discussion,22,13,21,1,False,True,False,1998-04-23 21:40:33+00:00,https://list.indology.info/pipermail/indology/1998-April/011873.html,Dominique.Thillaud | Erik Hoogcarspel | Georg von Simson | George Cronk | George Thompson | JR Gardner | Jean Fezas | Lars Martin Fosse | Martin Gansten | Mikael Aktor | N. Ganesan | Paul K. Manansala,long thread; multi-author; resolved replies; thanks/correction language
036327,117,Vishnu on the banks of the Volga river,General scholarly discussion,general discussion,22,13,20,1,True,False,False,2012-02-22 16:21:12+00:00,https://list.indology.info/pipermail/indology/2012-February/036333.html,"Alexander Stolyarov | Andrey Klebanov | Dominik Wujastyk | Hock, Hans Henrich | Jean-Luc Chevillard | Kengo Harimoto | Luis Gonzalez-Reimann | McComas Taylor | Stella Sandahl | Ulrich T. Kragh | Valerie J Roebuck | Viktoria Lyssenko",long thread; multi-author; resolved replies; request/help language
059606,117,List of paninian equivalents of western grammatical terms for sanskrit,Grammar and linguistics,philological discussion,23,12,22,1,False,True,False,2024-09-04 04:58:06+00:00,https://list.indology.info/pipermail/indology/2024-September/059606.html,"Andrew Ollett | Andrey Klebanov | Antonia Ruppel | Harry Spier | Hock, Hans Henrich | Jan E.M. Houben | Jo Brill | Matthew Kapstein | Nagaraj Paturi | Satyanad Kichenassamy | huet | rajam",long thread; multi-author; resolved replies; thanks/correction language
013061,117,An old question,General scholarly discussion,general discussion,22,11,21,2,True,False,False,1998-07-03 06:28:44+00:00,https://list.indology.info/pipermail/indology/1998-July/013061.html,Allen W Thrasher | Ashok Aklujkar | D.H. Killingley | Dominique.Thillaud | George Thompson | Jacob Baltuch | Robert J. Zydenbos | Srini Pichumani | T.I. Console | Vidhyanath Rao | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
021795,117,script summary,General scholarly discussion,general discussion,30,5,29,1,False,False,True,2000-07-05 10:58:19+00:00,https://list.indology.info/pipermail/indology/2000-July/021795.html,Birgit Kellner | Shrisha Rao | Ulrich T. Kragh | Vidyasankar Sundaresan | nanda chandran,long thread; multi-author; resolved replies; debate language
041278,117,prof. or mr. or mrs. or ms. etc first name,Manuscripts and epigraphy,general discussion,21,12,20,2,True,False,False,2015-06-14 19:01:48+00:00,https://list.indology.info/pipermail/indology/2015-June/041278.html,Amba Kulkarni | Arlo Griffiths | Christophe Vielle | Dan Lusthaus | Dominik Wujastyk | Jonathan Silk | Nagaraj Paturi | Patrick Olivelle | Shyam Ranganathan | Simon Brodbeck | Stella Sandahl | Valerie Roebuck,long thread; multi-author; resolved replies; request/help language
020641,116,creative atomic scientist's translations,General scholarly discussion,general discussion,21,9,20,4,True,False,False,2000-03-17 12:41:58+00:00,https://list.indology.info/pipermail/indology/2000-March/020641.html,Koenraad Elst | Luis Gonzalez-Reimann | Mark Phillips | Michael Witzel | Paul Kekai Manansala | Stephen Hodge | Sudalaimuthu Palaniappan | Swaminathan Madhuresan | Venkatraman Iyer,long thread; multi-author; resolved replies; request/help language
017105,116,varna and jati,General scholarly discussion,general discussion,20,10,19,4,True,False,False,1999-05-22 09:44:15+00:00,https://list.indology.info/pipermail/indology/1999-May/017105.html,N. Ganesan | Narayan S. Raja | Periannan Chandrasekaran | Ramadas | Stephens | Sudalaimuthu Palaniappan | Swantham | Vidyasankar Sundaresan | Vishal Agarwal | robert langston,long thread; multi-author; resolved replies; request/help language
049215,116,Continuing my Krishna verses,General scholarly discussion,general discussion,31,3,30,1,True,False,False,2019-02-01 14:39:25+00:00,https://list.indology.info/pipermail/indology/2019-February/049215.html,Eli Franco | Jan E.M. Houben | Madhav Deshpande,long thread; resolved replies; request/help language
019627,116,Vital Statistics,General scholarly discussion,general discussion,20,10,19,4,True,False,False,2000-01-04 00:38:38+00:00,https://list.indology.info/pipermail/indology/2000-January/019627.html,Bharat Gupt | Claude Setzer | Madhav Deshpande | Martin Gansten | N. Ganesan | Paul Kekai Manansala | Periannan Chandrasekaran | Rajarshi Banerjee | Ravi Chawla | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
054890,116,Where can you do a BA in Sanskrit?,General scholarly discussion,general discussion,23,15,22,1,False,False,False,2021-06-24 20:39:02+00:00,https://list.indology.info/pipermail/indology/2021-June/054890.html,"Adheesh Sathaye | Ananya Vajpeyi | Antonia Ruppel | Dean Michael Anderson | Dominik Wujastyk | Donald R Davis | Dr. Pravesh Vyas | Hueckstedt, Robert A (rah2k) | Isabelle Ratie | Jan E.M. Houben | Nemec, John William (jwn3y) | Richard MAHONEY",long thread; multi-author; resolved replies
044254,115,Indologist at Center of Sexual Harassment Mess at Berkeley,General scholarly discussion,general discussion,20,17,20,1,False,False,False,2016-10-05 16:02:34+00:00,https://list.indology.info/pipermail/indology/2016-October/044254.html,Antonia Ruppel | Artur Karp | Ashok Aklujkar | Audrey Truschke | C.A. Formigatti | Chlodwig H. Werba | Howard Resnick | James Stewart | Jonathan Silk | Marco Franceschini | Matthew Kapstein | Paolo Eugenio Rosati,long thread; multi-author; resolved replies
012826,115,Tampering with history,General scholarly discussion,general discussion,22,11,20,2,True,False,False,1998-06-18 09:41:55+00:00,https://list.indology.info/pipermail/indology/1998-June/012839.html,Jacob Baltuch | Lakshmi Srinivas | Lars Martin Fosse | Luis Gonzalez-Reimann | Michael Witzel | Miguel Carrasquer Vidal | Nikhil Rao | S Krishna | Sn. Subrahmanya | Sudalaimuthu Palaniappan | T.I. Console,long thread; multi-author; resolved replies; request/help language
028701,115,Devanagari,General scholarly discussion,general discussion,21,10,20,3,True,False,False,2004-11-01 02:09:49+00:00,https://list.indology.info/pipermail/indology/2004-November/028701.html,Andrew Glass | Dean Anderson | Ferenc Ruzsa | Joel Bordeaux | John Huntington | Kengo Harimoto | Patrick Olivelle | Peter M. Scharf | Stefan Baums | Valerie J Roebuck,long thread; multi-author; resolved replies; request/help language
009072,115,Dravidian Cryptography,General scholarly discussion,general discussion,20,15,19,3,False,False,False,1997-09-02 21:51:44+00:00,https://list.indology.info/pipermail/indology/1997-September/009072.html,Andrew Cohen | DEVARAKONDA VENKATA NARAYANA SARMA | David R. Israel | Frances Pritchett | Jay Thakar | Jonathan Silk | Mariana Caixeiro | Michael Rabe | Narayan S. Raja | Poornima | RAH | S Krishna,long thread; multi-author; resolved replies
015077,115,Deepa Mehta's _Fire_,General scholarly discussion,general discussion,25,6,24,3,True,False,False,1999-01-08 13:25:28+00:00,https://list.indology.info/pipermail/indology/1999-January/015077.html,Ashish Chandra | Erik Hoogcarspel | Michael Rabe | N. Ganesan | Paul Kekai Manansala | Samar Abbas,long thread; multi-author; resolved replies; request/help language
002936,115,Justification for teaching Sanskrit,General scholarly discussion,debate/controversy,20,11,18,4,False,False,True,1995-08-15 14:10:13+00:00,https://list.indology.info/pipermail/indology/1995-August/002939.html,Anand Venkt Raman | Dominik Wujastyk | J.B. Sharma | Lance Nelson | Vidhyanath K. Rao | aklujkar at unixg.ubc.ca | kichenas at math.umn.edu | l.m.fosse at easteur-orient.uio.no | mani at srirangam.esd.sgi.com | pslvax!sadhu at UCSD.EDU | vidya at cco.caltech.edu,long thread; multi-author; resolved replies; debate language
024362,115,SV: Science Fiction Question for an Indologist (fwd),General scholarly discussion,general discussion,18,13,17,3,True,False,False,2000-12-13 15:48:42+00:00,https://list.indology.info/pipermail/indology/2000-December/024362.html,Akhilesh Jha | Artur Karp | Arun Gupta | Bhadraiah Mallampalli | Bhalchandrarao C Patwardhan | Dominik Wujastyk | George Thompson | L. Suresh Kumar-LSK | Ramadas | Subrahmanya S. | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
007021,114,IJTS: Nina Fonts for Devanagari,General scholarly discussion,general discussion,20,16,19,2,False,False,False,1997-02-22 14:20:03+00:00,https://list.indology.info/pipermail/indology/1997-February/007021.html,Alfredo Villarroel | Dominik Wujastyk | Edwin F Bryant | Fco. Javier Mart177nez Garc177a | John Peterson | Lars Martin Fosse | LeoFacq | Luis Gonzalez-Reimann | Max.Nihom at oeaw.ac.at | Palaniappa at aol.com | Robert J. Zydenbos | Srinivasan Pichumani,long thread; multi-author; resolved replies
031427,114,Digital Kielhorn,Digital resources and tools,digital resource/tool,25,11,24,2,False,False,False,2008-02-15 01:32:17+00:00,https://list.indology.info/pipermail/indology/2008-February/031427.html,"Birgit Kellner | Christophe Vielle | Daniel Stender | Dominik Wujastyk | Gruenendahl, Reinhold | Jan E.M. Houben | Jonathan Silk | Paul G. Hackett | Peter Wyzlic | Richard MAHONEY | Timothy Lubin",long thread; multi-author; resolved replies
019962,114,Death of Prof. J. W. de Jong (1921-2000),General scholarly discussion,general discussion,20,16,19,2,False,False,False,2000-01-25 07:22:23+00:00,https://list.indology.info/pipermail/indology/2000-January/019962.html,Axel Michaels | Birgit Kellner | Brian Akers | Claude Setzer | Dominik Wujastyk | Edwin Bryant | Greg Jay | Haridas C | Helen Oles Giunta | Jonathan Silk | Lars Martin Fosse | Madhav Deshpande,long thread; multi-author; resolved replies
017619,113,Pythagoras mentioned in Vedas?,General scholarly discussion,general discussion,23,14,22,1,False,False,False,1999-06-12 21:52:35+00:00,https://list.indology.info/pipermail/indology/1999-June/017619.html,"Asha Naidu | Balaji Hebbar | Chandrasekaran, Periannan | Ferenc Ruzsa | George Thompson | Hans Henrich Hock | Lars Martin Fosse | Luis Gonzalez-Reimann | N.Ganesan | Swaminathan Madhuresan | Toke Lindegaard Knudsen | Vishal Agarwal",long thread; multi-author; resolved replies
017615,113,!Re: Sri Aurobindo,General scholarly discussion,general discussion,21,10,19,3,True,False,False,1999-06-12 21:07:27+00:00,https://list.indology.info/pipermail/indology/1999-June/017621.html,Balaji Hebbar | Ferenc Ruzsa | H. Mark Hubey | Hans Henrich Hock | Lars Martin Fosse | Michael Witzel | N.Ganesan | Paul Kekai Manansala | Venkatraman Iyer | Yaroslav V. Vassilkov,long thread; multi-author; resolved replies; request/help language
059224,113,nyaya and regress,General scholarly discussion,general discussion,26,11,25,1,False,False,False,2024-06-04 09:03:56+00:00,https://list.indology.info/pipermail/indology/2024-June/059224.html,"Amba Kulkarni | Brendan S. Gillon, Prof. | Franco | Howard Resnick | Madhav Deshpande | Matthew Kapstein | Nagaraj Paturi | Philipp Maas | Shrinivasa Varakhedi | Sohini Pillai | Uskokov, Aleksandar",long thread; multi-author; resolved replies
003777,112,old/new translations,General scholarly discussion,general discussion,18,12,16,4,False,False,True,1995-12-09 11:59:12+00:00,https://list.indology.info/pipermail/indology/1995-December/003780.html,Anand Venkt Raman | Frank Conlon | Gary M Tartakov | J.B. Sharma | Johannes.Bronkhorst at orient.unil.ch | LUSTHAUS at macalstr.edu | Mark F. Tritsch | Shrinivas Tilak | mani at srirangam.esd.sgi.com | mrabe at artic.edu | soumitra at ix.netcom.com | vidya,long thread; multi-author; resolved replies; debate language
005881,112,article,General scholarly discussion,general discussion,17,13,16,3,True,False,False,1996-10-02 10:49:54+00:00,https://list.indology.info/pipermail/indology/1996-October/005881.html,AmitaSarin at aol.com | C.A. Coleman | Claude_Setzer at fcsmtp.mum.edu | Francois.Voegeli at orient.unil.ch | Girish Beeharry | Mani Varadarajan | Narayan S. Raja | Sreenivasa S. S. Nittala | Srinivasan Pichumani | Vidyasankar Sundaresan | nick.allen at anthropology.oxford.ac.uk | thillaud at unice.fr,long thread; multi-author; resolved replies; request/help language
028991,112,elves: Indic counterpart?,General scholarly discussion,general discussion,22,12,20,1,False,True,False,2005-02-07 21:24:15+00:00,https://list.indology.info/pipermail/indology/2005-February/028993.html,Alfred Collins | Allen W Thrasher | Artur Karp | Ashok Aklujkar | Chris Haskett | Christophe Vielle | Dean Anderson | George Thompson | Jonathan Silk | Matthew Kapstein | Valerie J Roebuck | jkirk,long thread; multi-author; resolved replies; thanks/correction language
026153,112,"""Ven. Tantra"" a group",General scholarly discussion,general discussion,14,14,13,2,True,True,False,2001-04-15 16:50:20+00:00,https://list.indology.info/pipermail/indology/2001-April/026153.html,Arun Gupta | Bijoy Misra | Dominik Wujastyk | Ferenc Ruzsa | James L. Fitzgerald | Lars Martin Fosse | Madhav Deshpande | N. Ganesan | Prof. P. Kumar | Raveen Satkurunathan | Swaminathan Madhuresan | Timothy Lubin,long thread; multi-author; resolved replies; request/help language; thanks/correction language
043610,111,glass in ancient India,History and culture,general discussion,21,14,20,2,False,False,False,2016-07-07 08:02:45+00:00,https://list.indology.info/pipermail/indology/2016-July/043610.html,"Allen Thrasher | Arlo Griffiths | Dagmar Wujastyk | Dipak Bhattacharya | John Huntington | Kathleen Longwaters | Kenneth Gregory Zysk | Lubomir Ondracka | Matthew Kapstein | Olivelle, J P | Rajeev P. Jain | Walter Slaje",long thread; multi-author; resolved replies
036432,111,Manuscript copies of printed books,Manuscripts and epigraphy,philological discussion,15,14,13,4,True,False,False,2012-03-22 16:19:12+00:00,https://list.indology.info/pipermail/indology/2012-March/036435.html,Allen Thrasher | Andrea Acri | Chris Clark | Dominic Goodall | Elliot M. Stern | Jean-Luc Chevillard | Judit Torzsok | Manu Francis | Michael Slouber | Michael Witzel | Patrick Olivelle | Steve Farmer,long thread; multi-author; resolved replies; request/help language
012612,111,sarasvatI (etymology),General scholarly discussion,general discussion,18,11,17,1,True,False,True,1998-06-01 13:55:29+00:00,https://list.indology.info/pipermail/indology/1998-June/012612.html,Chris Beetle | Dominique.Thillaud | Erik Hoogcarspel | Lars Martin Fosse | Ramakrishnan Balasubramanian | Ramalingam Shanmugalingam | S Krishna | S. Kalyanaraman | Sn. Subrahmanya | Vidyasankar Sundaresan | nathalie Pernstich,long thread; multi-author; resolved replies; request/help language; debate language
023446,111,New Harappan Gallery,General scholarly discussion,general discussion,21,10,20,5,False,False,False,2000-10-28 04:33:09+00:00,https://list.indology.info/pipermail/indology/2000-October/023446.html,André Signoret | Carlos Lopez | Harunaga Isaacson | L.S.Cousins | Rosati | Stephen Hodge | V.V. Raman | Valerie J Roebuck | Ven. Tantra | sthanesvar timalsina,long thread; multi-author; resolved replies
022591,111,SV: Urdu/hindi,General scholarly discussion,general discussion,24,9,22,4,False,False,False,2000-09-04 15:12:18+00:00,https://list.indology.info/pipermail/indology/2000-September/022593.html,Anand M. Sharan | Arlo Griffiths | Arun Gupta | Heike Boedeker | N. Ganesan | Rajarshi Banerjee | Richard Barz | Stephen Hodge | Steve Farmer,long thread; multi-author; resolved replies
014333,111,SV: SV: Is the Aryan Invasion a Myth?,General scholarly discussion,general discussion,19,14,18,1,False,False,True,1998-12-01 09:54:02+00:00,https://list.indology.info/pipermail/indology/1998-December/014333.html,Alf Hiltebeitel | Ashish Chandra | DEVARAKONDA VENKATA NARAYANA SARMA | Dominique.Thillaud | James L. Fitzgerald | Kevin McGrath | Lars Martin Fosse | Narayan S. Raja | Richard Barz | Robert A. Hueckstedt | Sudalaimuthu Palaniappan | Vielle Christophe,long thread; multi-author; resolved replies; debate language
010366,110,"""Indus Script"" , ""Aryan Invasion Theory"" and ""horse(s) in the Indus Valley""",Texts and philology,philological discussion,20,12,19,4,False,False,False,1998-01-16 14:07:49+00:00,https://list.indology.info/pipermail/indology/1998-January/010366.html,Amos Nevo | Dan Lusthaus | Francois Obrist | Jacob Baltuch | Lars Martin Fosse | Mary Storm | R.P. Hayes | Sara McClintock | Stephen Dubin | jkirk at micron.net | jp_stephens | winnie,long thread; multi-author; resolved replies
040658,110,Examples of very ambiguous devanagari Sanskrit sentences,General scholarly discussion,general discussion,23,13,22,1,False,False,False,2015-02-08 17:15:17+00:00,https://list.indology.info/pipermail/indology/2015-February/040658.html,Antonia Ruppel | C.A. Formigatti | Dhaval Patel | Dipak Bhattacharya | Elliot Stern | Gérard Huet | Harry Spier | Lubomir Ondracka | Madhav Deshpande | Martin Gansten | Matthew Kapstein | Patrick Olivelle,long thread; multi-author; resolved replies
