domain,priority,source_file,source_row,record_id,label,status,reason,evidence_url,reviewer,checked_at,note
author_normalization,high,data/processed/authors_needing_review.csv,176,indology-author-922b99baca,pf at cix.co.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,177,indology-author-e92f377a89,phijag at zelacom.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,178,indology-author-2d697d7239,silk at wmich.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,179,indology-author-585e832618,sjohar at library.usyd.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,180,indology-author-6361cdaa57,soni at Mailer.Uni-Marburg.DE,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,181,indology-author-f96f540edc,soumitra at ix.netcom.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,182,indology-author-292d55fe54,tat at quel.stu.neva.ru,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,183,indology-author-6947e4788a,yanom at JPNKSUVX.EARN,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,184,indology-author-2a97b5c95b,Bruce.Sullivan at nau.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,185,indology-author-fd09555230,Graefe,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,186,indology-author-5621ac3557,JHUBBARD at smith.smith.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,187,indology-author-0e67ff419d,Kellner,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,188,indology-author-c4546c354a,Ramani,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,189,indology-author-7997aab134,Richard.Barz at anu.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,190,indology-author-79c581d513,Yiming,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,191,indology-author-be0f548a7b,christoph.emmrich at UTORONTO.CA,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,192,indology-author-e12493a38c,czm1 at cornell.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,193,indology-author-6c384eb7bd,dlusthau at mailer.fsu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,194,indology-author-484ccb0bbb,falk,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,195,indology-author-33c70a92e4,gor05,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,196,indology-author-d68200c790,rozehnal at praha1.ff.cuni.cz,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,197,indology-author-509a2a7899,B.Loturco at agora.stm.it,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,198,indology-author-e00095a7d4,Bridgman at aol.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,199,indology-author-18a98c35f4,Gabriel,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,200,indology-author-8f989138a3,IreneMaradei,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,201,indology-author-3420fd2b03,J.S.Pitanga,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,202,indology-author-25f34c4a3d,JBRONKHO at CH.UNIL.ULYS,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,203,indology-author-39be03015d,John.Powers at anu.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,204,indology-author-1548c2386f,KJKARTTU,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,205,indology-author-4875c191a4,MLBD,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,206,indology-author-5071330ef4,Rajam,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,207,indology-author-33d22ce1a5,Royce.Wiles at anu.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,208,indology-author-0491086213,alfredo at sunny.mpimf-heidelberg.mpg.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,209,indology-author-be0f548a7b,christoph.emmrich at utoronto.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,210,indology-author-be65d27ae0,dom,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,211,indology-author-0f746760cd,gheil at cs.washington.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,212,indology-author-34791119f0,hal_computer at earthlink.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,213,indology-author-7bfda3e7e1,huet,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,214,indology-author-18eed3c1b0,kak at max.ee.lsu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,215,indology-author-0034779970,lgriff at po-box.mcgill.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,216,indology-author-586de3e930,pf,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,217,indology-author-f76d63c627,reusch at uclink4.berkeley.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,218,indology-author-dbcb1b98af,wgw at dnai.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
