presentation_id,year,series,title,l1,l2,l3,l4,source,confidence,why
PRES_05c3fd2ae3,2026,Zograf Readings,"""Башни с нишами"" в",art_archaeology,classical,artefact,fundamental,llm,0.8,Архитектурный элемент 'башни с нишами'
PRES_753eef11a6,2026,Zograf Readings,Перевод в практике,linguistics,unspecified,text,applied,llm,0.7,Перевод как практика
PRES_cc5564b317,2026,Zograf Readings,Пословицы и поговорки,literature,unspecified,text,fundamental,llm,0.7,Пословицы и поговорки — фольклор
PRES_5efd5cf3d6,2026,Zograf Readings,Коннотативные особенности,linguistics,unspecified,text,fundamental,llm,0.7,Коннотативные особенности — лингвистика
PRES_ac9683df6e,2026,Zograf Readings,Уроки Герхарда Оберхаммера. По,philosophy,modern,archive,methodological,llm,0.8,Уроки Герхарда Оберхаммера — история философии
PRES_4e2973826e,2026,Zograf Readings,Индийская философия в свете,philosophy,unspecified,text,fundamental,llm,0.8,Индийская философия в свете — философский анализ
PRES_397e3963d9,2026,Zograf Readings,Вклад Абхинавагупты в развитие,philosophy,medieval,text,fundamental,llm,0.9,"Абхинавагупта — кашмирский шиваизм, философия"
PRES_d1ede4663f,2026,Zograf Readings,Традиция толкования упанишад:,philosophy,classical,text,fundamental,llm,0.9,Традиция толкования упанишад — философия
PRES_8278d320e8,2026,Zograf Readings,Интерпретация идей Упанишад в,philosophy,modern,text,fundamental,llm,0.8,Интерпретация идей Упанишад — философия
PRES_f20b1ace74,2026,Zograf Readings,"Санньяса и Брахмалока: смерть,",religion,classical,text,fundamental,llm,0.8,Санньяса и Брахмалока — индуистские концепции
PRES_38f205e4bd,2026,Zograf Readings,«Сказание о Лиле» в «Йога-,philosophy,medieval,text,fundamental,llm,0.9,'Сказание о Лиле' в 'Йога-васиштхе' — философский текст
PRES_449a8a5d83,2026,Zograf Readings,Структура ниданы,religion,classical,text,fundamental,llm,0.9,"Нидана — буддийская концепция, структура"
PRES_aea5eb08fe,2026,Zograf Readings,Можно ли считать мадхьямаку,philosophy,classical,text,fundamental,llm,0.9,Мадхьямака — буддийская философия
PRES_0a815e1eea,2026,Zograf Readings,Идеи йогачары в трактате Асанги,philosophy,classical,text,fundamental,baseline,1.0,
PRES_707967d832,2026,Zograf Readings,Особая священная,religion,unspecified,text,fundamental,llm,0.7,Священная — религиозная тема
PRES_ae940b9946,2026,Zograf Readings,Прамана-вада «Таттва-сандарбхи» Дживы,philosophy,medieval,text,fundamental,llm,0.9,Прамана-вада 'Таттва-сандарбхи' — философия вайшнавизма
PRES_c9e5f9602f,2026,Zograf Readings,Ведийский ритуал Праваргья,religion,vedic,text,fundamental,llm,0.95,"Ведийский ритуал — религиозная тема, ведийский период, анализ текста."
PRES_a21ffcc50d,2026,Zograf Readings,"Jati, gotra and marriage system in Haryana: a",ethnography,contemporary,fieldwork,fundamental,llm,0.9,Система брака и джати в Харьяне — этнографическое полевое исследование.
PRES_bf93ca6932,2026,Zograf Readings,Непальский вариант,other,unspecified,unspecified,fundamental,llm,0.5,"Название неполное, невозможно определить."
PRES_ec92e3cbe5,2026,Zograf Readings,Златоликие образы,art_archaeology,unspecified,image,fundamental,llm,0.7,"Златоликие образы — вероятно, иконография или изображения."
PRES_c6ba86e6a2,2026,Zograf Readings,"Яйцо, курица и Тримурти:",religion,classical,text,fundamental,llm,0.85,"Яйцо, курица и Тримурти — мифологическая/религиозная тема, вероятно, классический период."
PRES_6e4151c4c6,2026,Zograf Readings,Миф о Потопе и тыкве у племен,ethnography,unspecified,fieldwork,fundamental,llm,0.8,Миф о Потопе у племен — этнографическое исследование.
PRES_d6d1aa17d4,2026,Zograf Readings,"Огонь, вода и память:",religion,unspecified,text,fundamental,llm,0.7,"Огонь, вода и память — возможно, ритуальная тема, неясно."
PRES_6b88ca7841,2026,Zograf Readings,Тело агхори как «живой текст»:,religion,medieval,text,fundamental,llm,0.9,"Тело агхори как текст — религиозная тема, средневековье."
PRES_0bf7d4caad,2026,Zograf Readings,Адиваси. Загадочное племя тода,ethnography,contemporary,fieldwork,fundamental,llm,0.95,Племя тода — этнографическое исследование.
PRES_1be3cfc48b,2026,Zograf Readings,К истории,history,unspecified,archive,fundamental,llm,0.6,"К истории — неполное название, вероятно историческое."
PRES_f31d73160b,2026,Zograf Readings,Голод в Бенгалии 1943,history,colonial,archive,fundamental,llm,0.95,Голод в Бенгалии 1943 — историческое событие колониального периода.
PRES_0b8a983777,2026,Zograf Readings,Окна в иной мир: изобразительные,art_archaeology,unspecified,image,fundamental,llm,0.8,Окна в иной мир: изобразительные — искусствоведческая тема.
PRES_9970e6d559,2026,Zograf Readings,,other,unspecified,unspecified,fundamental,llm,0.0,Пустой заголовок.
PRES_abbe4a9619,2010,Roerich Readings,Философское приложение шикши в кашмирском шиваизме,philosophy,medieval,text,fundamental,llm,0.95,"Философское приложение шикши в кашмирском шиваизме — философия, средневековье."
PRES_cf863a87de,2012,Roerich Readings,Намтар  Будды Шакьямуни в тибетской и китайской (пекинской) традициях (танки из коллекций Одесского и Киевского музеев Украины),tibetology,medieval,artefact,fundamental,llm,0.9,"Намтар Будды в тибетской традиции, танки — тибетология, материальный артефакт."
PRES_56a96b450d,2012,Roerich Readings,Ю.Н. Рерих — выдающийся лингвист-тибетолог,linguistics,modern,archive,fundamental,llm,0.95,"Ю.Н. Рерих — лингвист-тибетолог, история науки."
PRES_1e1cbc95e7,2012,Roerich Readings,Бог и человек в поэзии Тагора. От «Иша-упанишады» до «Писем о России»,literature,modern,text,fundamental,llm,0.9,"Поэзия Тагора, связь с Упанишадами — литература, современный период."
PRES_05a25bcc84,2012,Roerich Readings,Непосредственное восприятие через слово. По «Веданта-парибхаше» Дхармараджи,philosophy,medieval,text,fundamental,llm,0.95,"Веданта-парибхаша — философский текст, средневековье."
PRES_6436980fe8,2012,Roerich Readings,Śradīḥ  púraḥ: ранневедийский текст и ритуал,religion,vedic,text,fundamental,baseline,1.0,
PRES_3c0208406b,2012,Roerich Readings,Актуализация информативной основы средневекового текста Центральной Азии в современном мире (на примере «Тарих-и Рашиди» Мирзы Хайдара Дуглата»),history,medieval,text,fundamental,llm,0.9,"Тарих-и Рашиди — исторический текст Центральной Азии, средневековье."
PRES_74936e5d59,2012,Roerich Readings,К этимологии ведийского sarámā,linguistics,vedic,text,fundamental,llm,0.95,"Этимология ведийского слова — лингвистика, ведийский период."
PRES_ea5d4b869f,2012,Roerich Readings,О тамильском поэтическом жанре каламбахам,literature,medieval,text,fundamental,llm,0.9,"Тамильский поэтический жанр каламбахам — средневековая литература, анализ текста."
PRES_f31283e9b4,2012,Roerich Readings,Рамаяна в драме Бхавабхути «Последние приключения Рамы»,literature,classical,text,fundamental,llm,0.95,"Рамаяна в драме Бхавабхути — классическая санскритская литература, анализ текста."
PRES_3ddacc6fb6,2012,Roerich Readings,Песенная техника проповеди Миры Баи: подступы к исследованию,religion,medieval,text,fundamental,llm,0.85,"Песенная техника проповеди Миры Баи — религиозная бхакти, средневековье, анализ текста."
PRES_a5c792ee0e,2012,Roerich Readings,Сакральная защита пространства долины Катманду,religion,medieval,fieldwork,fundamental,llm,0.8,"Сакральная защита пространства долины Катманду — религиозная практика, средневековье, полевые материалы."
PRES_517c404931,2012,Roerich Readings,Описание Индии в средневековых ирландских источниках,history,medieval,text,fundamental,llm,0.9,Описание Индии в средневековых ирландских источниках — исторический анализ текста.
PRES_235b11e4e7,2012,Roerich Readings,Летописный текст и  феномен «изображение» в буддийской традиции Тибета,tibetology,medieval,text,fundamental,llm,0.9,"Летописный текст и феномен изображения в буддийской традиции Тибета — тибетология, средневековье, текст и изображение."
PRES_60805ae896,2012,Roerich Readings,Дом-музей семьи Рерихов в Улан-Баторе,other,modern,archive,applied,llm,0.85,"Дом-музей семьи Рерихов — музейное дело, современность, архив/музей."
PRES_e17d554abc,2012,Roerich Readings,Традиционный индийский комментарий как источник по изучению синтаксиса древнеиндийских языков,linguistics,classical,text,fundamental,llm,0.9,"Традиционный индийский комментарий как источник по синтаксису древнеиндийских языков — лингвистика, классический период, текст."
PRES_cf87ec3bf9,2012,Roerich Readings,Элементы игровой поэтики в махаянском описании ступеней бодхисаттвы в текстах «Большой Праджняпарамиты»,religion,classical,text,fundamental,llm,0.9,"Элементы игровой поэтики в махаянском описании ступеней бодхисаттвы — буддийская религия, классический период, текст."
PRES_c417664ebc,2012,Roerich Readings,Символизм десяти воплощений Вишну во внутренней Калачакра-тантре,religion,medieval,text,fundamental,llm,0.9,"Символизм десяти воплощений Вишну во внутренней Калачакра-тантре — религиозная тантра, средневековье, текст."
PRES_fc155b3a33,2012,Roerich Readings,Представления об Арьяварте в санскритских источниках в исторической перспективе,history,classical,text,fundamental,llm,0.85,"Представления об Арьяварте в санскритских источниках — исторический анализ текста, классический период."
PRES_d7d410a274,2012,Roerich Readings,У истоков Праджняпарамиты (стихотворное ядро традиции),religion,classical,text,fundamental,llm,0.9,"У истоков Праджняпарамиты — буддийская религия, классический период, текст."
PRES_3fe0ca1850,2012,Roerich Readings,Сновидение в древнеиндийских философских текстах,philosophy,classical,text,fundamental,llm,0.9,"Сновидение в древнеиндийских философских текстах — философия, классический период, текст."
PRES_65f28e41f2,2012,Roerich Readings,О значении пал. sutta (p.p. от supati «спать») в медитации осознанности (сатипаттхана),linguistics,classical,text,fundamental,llm,0.85,"О значении пал. sutta в медитации осознанности — лингвистика/буддизм, классический период, текст."
PRES_82dc5a4985,2012,Roerich Readings,Сакральная «геология» в системе знаний вастувидьи (науки о строительстве и зодчестве) в пуранах,religion,medieval,text,fundamental,llm,0.85,"Сакральная геология в вастувидье в пуранах — религиозная традиция, средневековье, текст."
PRES_9294929f41,2012,Roerich Readings,Мотив caṅkrama в буддийском нарративе и изображении,religion,classical,text,fundamental,llm,0.9,"Мотив caṅkrama в буддийском нарративе и изображении — буддийская религия, классический период, текст и изображение."
PRES_80c3a05563,2012,Roerich Readings,О формульности индийских дарственных надписей,history,medieval,text,fundamental,llm,0.9,"О формульности индийских дарственных надписей — историческая эпиграфика, средневековье, текст."
PRES_cf88b0bf9e,2012,Roerich Readings,К проблеме складывания сикхского двора и придворной культуры при последних шести гуру,history,medieval,text,fundamental,llm,0.85,"К проблеме складывания сикхского двора — история сикхизма, средневековье, текст."
PRES_5d4f4cf4a8,2012,Roerich Readings,Смех в традиции древнеиндийского театра (по материалам Натьяшастры),literature,classical,text,fundamental,llm,0.9,"Смех в традиции древнеиндийского театра по Натьяшастре — литература/театр, классический период, текст."
PRES_2545b7a0c5,2012,Roerich Readings,Танцовщица и покровитель: начни и расик восточных областей Индии. Контексты взаимоотношений,history,medieval,text,fundamental,llm,0.85,"Танцовщица и покровитель в восточных областях Индии — исторические контексты, средневековье, текст."
PRES_7fbd6a22e3,2012,Roerich Readings,Теория преемственности Дхармы в доктрине «сангоку маппо» в японском буддизме,religion,medieval,text,fundamental,llm,0.9,"Доклад о буддийской доктрине в Японии, средневековый период, анализ текста."
PRES_74d662c14f,2012,Roerich Readings,К проблеме возрастных категорий у древних тюрков VI—X вв,history,medieval,text,fundamental,llm,0.85,"Возрастные категории у древних тюрков, историческое исследование, средневековье."
PRES_42588a671c,2012,Roerich Readings,Ю. Рерих о роли буддизма в культурном единстве Азии,history,modern,archive,fundamental,llm,0.9,"О Ю. Рерихе и буддизме, история науки, архивный материал."
PRES_9344fa57ea,2015,Roerich Readings,Стиль кавья в двух описаниях спящего гарема – в «Рамаяне» и в «Жизни Будды» Ашвагхоши,literature,classical,text,fundamental,llm,0.95,"Сравнение стиля кавья в эпосе и буддийской поэме, классический период."
PRES_a662f456a2,2015,Roerich Readings,Могольская концепция богоизбранности и светоносности и ее визуальное воплощение,art_archaeology,medieval,image,fundamental,llm,0.9,"Визуальное воплощение могольской концепции, искусство, изображение."
PRES_683bba7031,2015,Roerich Readings,Язык жреца – язык поэта. О сакральности речи в древнейших формах санскритской драмы,linguistics,classical,text,fundamental,llm,0.85,"О сакральности речи в санскритской драме, лингвистический анализ."
PRES_8a501640a4,2015,Roerich Readings,Наги как персонажи непальских легенд,religion,medieval,text,fundamental,llm,0.85,"Наги в непальских легендах, религиозная мифология, средневековье."
PRES_08ba18875c,2015,Roerich Readings,Дидактика и символика в тибетской литературе (на примере «Песни о роге яка» из собрания «сто тысяч песен Миларепы»),tibetology,medieval,text,fundamental,llm,0.95,"Тибетская литература, дидактика и символика, анализ текста."
PRES_6f09bca977,2015,Roerich Readings,Изменение межкастовых взаимоотношений в домусульманском Кашмире,history,medieval,text,fundamental,llm,0.85,"Межкастовые отношения в Кашмире, историческое исследование, средневековье."
PRES_8311e474f5,2015,Roerich Readings,"Белый Старец. Танка из коллекции Кабинета Юрия Рериха (ИВ РАН, Москва)",art_archaeology,medieval,artefact,fundamental,llm,0.9,"Танка из коллекции, музейный артефакт, искусство."
PRES_92046749c3,2015,Roerich Readings,Проблемы датировки трактата Бхамахи и пути ее решения,literature,classical,text,fundamental,llm,0.9,"Датировка трактата Бхамахи, литературоведение, классический период."
PRES_e7f53e7c10,2015,Roerich Readings,Образ потока в тамильской поэзии,literature,medieval,text,fundamental,llm,0.85,"Образ потока в тамильской поэзии, литературный анализ."
PRES_e5272eecdd,2015,Roerich Readings,Обряд освящения статуи (адхивасана) и его роль в текстах по строительству (вастувидье) в пуранах,religion,classical,text,fundamental,llm,0.9,"Обряд освящения статуи в пуранах, религиозный ритуал, текст."
PRES_c245e46b6e,2015,Roerich Readings,Сакральная география Бодхгаи и текстовая традиция,religion,medieval,text,fundamental,llm,0.85,"Сакральная география Бодхгаи, религиозная традиция, текст."
PRES_b0e2c5bfd8,2015,Roerich Readings,О термине татхагата в палийском каноне,religion,classical,text,fundamental,llm,0.9,"Термин татхагата в палийском каноне, буддизм, текст."
PRES_5e2b4790e6,2015,Roerich Readings,О брахманических этимологиях,linguistics,vedic,text,fundamental,llm,0.9,"Брахманические этимологии, лингвистика, ведийский период."
PRES_d0c16fc4c0,2015,Roerich Readings,Проповедь Кабира: некоторые особенности языка и стиля,literature,medieval,text,fundamental,llm,0.85,"Проповедь Кабира, язык и стиль, средневековая литература."
PRES_91225c7c40,2015,Roerich Readings,Образ Сомы в ведийской и эпической традиции,religion,vedic,text,fundamental,llm,0.9,"Образ Сомы в ведийской и эпической традиции, мифология."
PRES_3115290bfc,2015,Roerich Readings,Проблемы интерпретации концепции восьми опровержений в «Катхаватху»,philosophy,classical,text,fundamental,llm,0.9,"Концепция опровержений в Катхаватху, буддийская философия."
PRES_87b3256f20,2015,Roerich Readings,Интерпретация рельефа с изображением Дурги с музыкальными инструментами из буддийского пещерного храма Аурангабада,art_archaeology,medieval,image,fundamental,llm,0.9,"Рельеф с Дургой из пещерного храма, археология, изображение."
PRES_35cd50282e,2015,Roerich Readings,От Индии до Кара-тепе: к типологии древнеиндийского эпиграфического текста,linguistics,classical,text,fundamental,llm,0.9,Эпиграфический текст — лингвистический анализ древнеиндийских надписей.
PRES_fa1f4db445,2015,Roerich Readings,Неизвестный иллюстрированный манускрипт из Непала из собрания кабинета Ю.Н. Рериха Института востоковедения РАН,art_archaeology,colonial,artefact,fundamental,llm,0.85,"Иллюстрированный манускрипт из Непала — материальный артефакт, музейное собрание."
PRES_3d773ae410,2015,Roerich Readings,Социально-философские концепции Калачакратантры с некоторыми параллелями в Кашмирском Шиваизме,philosophy,medieval,text,fundamental,llm,0.9,Социально-философские концепции Калачакратантры и Кашмирского Шиваизма.
PRES_0d8900f50f,2015,Roerich Readings,Будда Вайрочана и космология «Аватамсака- сутры» в Японии,religion,classical,text,fundamental,llm,0.85,Будда Вайрочана и космология Аватамсака-сутры — буддийская религиозная тема.
PRES_e6c1d002d9,2015,Roerich Readings,Рождение героя или сакрального персонажа в индийской повествовательной традиции (к интерпретации композиции «Сон Майи»),literature,classical,text,fundamental,llm,0.85,Рождение героя в индийской повествовательной традиции — литературный сюжет.
PRES_05e39adcc0,2015,Roerich Readings,Воспоминание как основание для тождества «Я» в «Ишварапратьябхиджня-вимаршини» Абхинавагупты,philosophy,medieval,text,fundamental,llm,0.9,Ишварапратьябхиджня-вимаршини Абхинавагупты — философский текст.
PRES_9a58e03451,2015,Roerich Readings,Об индийских названиях нуля,linguistics,classical,text,fundamental,llm,0.85,Индийские названия нуля — этимологическое/лингвистическое исследование.
PRES_b67b7540fa,2015,Roerich Readings,Индийские гана в зеркале китайских гуа,linguistics,classical,text,fundamental,llm,0.8,Индийские гана и китайские гуа — сравнительное языкознание.
PRES_e284c84ae6,2015,Roerich Readings,Санскритизация перформанса: преобразования традиций Bhūta-kolam (Тулунаду) и Chhau (Орисса),ethnography,contemporary,fieldwork,fundamental,llm,0.85,Санскритизация перформанса — этнографическое исследование традиций.
PRES_c1a79dc5fe,2015,Roerich Readings,«Торговцы» или «богачи»? К истории племенного подразделения байат,history,medieval,text,fundamental,llm,0.8,История племенного подразделения байат — историческое исследование.
PRES_a6bcd565b0,2015,Roerich Readings,Юрий Рерих и буддийский храм в Санкт- Петербурге,history,colonial,archive,fundamental,llm,0.85,"Юрий Рерих и буддийский храм — история индологии, архивные материалы."
PRES_8cf371186b,2015,Roerich Readings,Тюркский каган и сасанидский шаханшах: к вопросу об идеологических заимствованиях древних тюрков у иранцев,history,medieval,text,fundamental,llm,0.85,Тюркский каган и сасанидский шаханшах — исторические заимствования.
PRES_3c97651b93,2016,Roerich Readings,Всадник Шамбалы (танка из собрания Мемориального кабинета Ю.Н. Рериха ИВ РАН),art_archaeology,medieval,image,fundamental,llm,0.9,Танка с всадником Шамбалы — изобразительный материал из музейного собрания.
PRES_aa48b528e8,2016,Roerich Readings,Некоторые аспекты взаимопроникновения индуизма и буддизма в контексте непальских легенд и религиозной практики,religion,medieval,text,fundamental,llm,0.85,Взаимопроникновение индуизма и буддизма в непальских легендах.
PRES_bc71d23355,2016,Roerich Readings,Диалект амдо – нетоновый диалект тибетского языка,linguistics,contemporary,fieldwork,fundamental,llm,0.9,Диалект амдо — лингвистическое описание тибетского диалекта.
PRES_90144b87a9,2016,Roerich Readings,О происхождении некоторых ашрамных практик в произведениях Калидасы,literature,classical,text,fundamental,llm,0.85,Ашрамные практики в произведениях Калидасы — литературный анализ.
PRES_3a8edf51a0,2016,Roerich Readings,Мотив dad-u dām в могольском монаршем портрете: к вопросу о генезисе и семантике,art_archaeology,colonial,image,fundamental,llm,0.85,Мотив в могольском портрете — изобразительное искусство.
PRES_3da4b2c217,2016,Roerich Readings,Бхаджаны-проповеди Миры Баи: к вопросу о стилистике жанра,literature,medieval,text,fundamental,llm,0.85,Бхаджаны Миры Баи — литературный жанр.
PRES_efa644ebfa,2016,Roerich Readings,Еретики локаятики и ортодокс Каутса,philosophy,classical,text,fundamental,llm,0.85,Локаятики и Каутса — философские школы.
PRES_0bb0a01234,2016,Roerich Readings,Особенности художественной структуры тамильской антологии «Калиттохей» (на примере песни 92),literature,classical,text,fundamental,llm,0.85,Художественная структура тамильской антологии — литературоведение.
PRES_d358667395,2016,Roerich Readings,Образ мира в индийской настольной игре jñãna-caupãr,religion,medieval,text,fundamental,llm,0.85,"Игра jñãna-caupãr — религиозно-дидактическая, связана с индуизмом, средневековый период."
PRES_03402280ff,2016,Roerich Readings,К проблеме взаимодействия буддизма и воинской культуры у ойратов,religion,medieval,text,fundamental,llm,0.8,"Буддизм и воинская культура ойратов — религиозная тема, средневековье."
PRES_a0af113263,2016,Roerich Readings,Китайские переводы ранних буддийских сутр: возможности реконструкции истории индийского текста,linguistics,classical,text,fundamental,llm,0.9,"Китайские переводы буддийских сутр — лингвистический анализ текстов, классический период."
PRES_da2e8e521f,2016,Roerich Readings,Опровержение существования субъекта в полемике с вайшешиками по вопросу о существовании субъекта в «Пудгалавинишчае» Васубандху,philosophy,classical,text,fundamental,llm,0.95,"Полемика о субъекте в Пудгалавинишчае — философский текст Васубандху, классический буддизм."
PRES_2ae3c0414e,2016,Roerich Readings,Классификационные списки (матики) в раннем буддизме,religion,classical,text,fundamental,llm,0.85,"Классификационные списки (матики) — раннебуддийская текстовая традиция, религия."
PRES_5a19c2a8d0,2016,Roerich Readings,Европейская феноменология и буддизм в свете спора представителей кашмирской школы Пратьябхиджня с буддистами,philosophy,medieval,text,fundamental,llm,0.9,"Сравнение феноменологии и буддизма, кашмирская Пратьябхиджня — философия, средневековье."
PRES_bbed1796bb,2016,Roerich Readings,Механизмы интертекста в раннебуддийской текстовой традиции,literature,classical,text,fundamental,llm,0.85,Интертекст в раннебуддийской текстовой традиции — литературоведческий анализ.
PRES_a66ce250fa,2016,Roerich Readings,Ритуал poṣadha в буддийских монастырях кушанского Термеза I – IV в. н. э. (реконструкция),religion,classical,artefact,fundamental,llm,0.8,"Ритуал poṣadha в кушанском Термезе — религиозная практика, реконструкция по артефактам."
PRES_583cc5402f,2016,Roerich Readings,Винадхара и Ардханаришвара – проблема переходной иконографии Шивы,art_archaeology,classical,image,fundamental,llm,0.9,"Иконография Шивы — археология/искусство, классический период."
PRES_661914709f,2016,Roerich Readings,Прогулки по городу с Хануманом (один эпизод из «Рамаяны» и его параллели в Артхашастре Каутильи и в палийском каноне),literature,classical,text,fundamental,llm,0.85,"Эпизод из Рамаяны и параллели — литературный анализ, классический эпос."
PRES_47c3348c64,2016,Roerich Readings,Образ Рахулы в японских ритуальных текстах косики,religion,medieval,text,fundamental,llm,0.8,Образ Рахулы в японских ритуальных текстах — буддийская религиозная традиция.
PRES_5e73ba89b7,2016,Roerich Readings,Санскара «посвящение в ученики» (упанаяна): её место и значение в ряду других  санскар и в древней разработке стратификации индийского общества,religion,classical,text,fundamental,llm,0.85,"Упанаяна — религиозный ритуал, классический период."
PRES_e4714d395f,2016,Roerich Readings,Культ Нарасинхи в трактатах по вастувидье в пуранах,religion,medieval,text,fundamental,llm,0.85,"Культ Нарасинхи в вастувидье и пуранах — религиозная тема, средневековье."
PRES_6b4df0d231,2016,Roerich Readings,"Восхождение на Кайласу. История шайва-бхактов Сундарара и Черамана Перумаля, рассказанная в «Перияпуранам» Секкижара и на фреске храма Брихадишвары в Танджоре",religion,medieval,image,fundamental,llm,0.85,"Шайва-бхакты и фреска — религиозная тема, средневековье, изобразительный материал."
PRES_77c95981ae,2016,Roerich Readings,Миф о сожжении Трипуры  на перекрестках ведийской и эпической традиции,religion,classical,text,fundamental,llm,0.85,"Миф о Трипуре — религиозная мифология, ведийская и эпическая традиция."
PRES_d952c65e18,2016,Roerich Readings,Литературный канон и инновации в поэме Джаянкондара «Парани о войне в Калинге»,literature,medieval,text,fundamental,llm,0.9,"Поэма Джаянкондара — литературный анализ, средневековая тамильская литература."
PRES_168720e32a,2016,Roerich Readings,Символический язык буддизма ваджраяны на примере «Калачакра Тантры»,religion,medieval,text,fundamental,llm,0.85,"Символический язык ваджраяны, Калачакра Тантра — буддийская религия, средневековье."
PRES_5553ddc3b0,2016,Roerich Readings,Власть как дар Неба,philosophy,classical,text,fundamental,llm,0.7,"Власть как дар Неба — философская тема, возможно, конфуцианство, но в контексте индологии неясно."
PRES_4be1348822,2016,Roerich Readings,Рерих и проблема истории тохар,history,colonial,archive,fundamental,llm,0.85,"Рерих и история тохар — историческая тема, колониальный период, архивные материалы."
PRES_d3a1014be2,2016,Roerich Readings,Чувство времени (венок сонетов),literature,modern,text,applied,llm,0.7,"Венок сонетов — литературное произведение, современное, прикладной характер (поэзия)."
PRES_d97538f124,2016,Roerich Readings,Ритуальный текст о структуре вселенной (опыт литературного перевода),religion,classical,text,applied,llm,0.85,"Ритуальный текст о структуре вселенной, перевод — религиозный текст, классический период."
PRES_e7b0ae48ad,2016,Roerich Readings,Пушкин на языке непали,literature,modern,text,applied,llm,0.9,"Пушкин на непали — перевод, литература, современный период."
PRES_c892e395b5,2017,Roerich Readings,"Изображение Канакавасты, архата из Кашмира: часть полиптиха или отдельная танка? (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",art_archaeology,medieval,image,fundamental,llm,0.95,"Изображение архата, танка — искусство, средневековье, анализ изображения."
PRES_aab18847b3,2017,Roerich Readings,Ю.Н. Рерих о лхасском диалекте тибетского языка,linguistics,modern,text,fundamental,llm,0.9,"Лхасский диалект тибетского — лингвистика, современный период, анализ текста."
PRES_7501330de7,2017,Roerich Readings,Тибетский идиом области Амдо в наши дни: между диалектом и языком,linguistics,contemporary,fieldwork,fundamental,llm,0.9,"Тибетский идиом Амдо — лингвистика, современность, полевые материалы."
PRES_149d1014af,2017,Roerich Readings,Вопрос о дардском элементе в дотибетском населении Ладакха и Балтистана как лингвистическая проблема,linguistics,classical,text,fundamental,llm,0.85,"Дардский элемент в Ладакхе — лингвистическая проблема, классический период."
PRES_75cecc8a6d,2017,Roerich Readings,Некоторые типичные моменты появления сонма божеств в Непале,religion,medieval,fieldwork,fundamental,llm,0.8,"Появление сонма божеств в Непале — религия, средневековье, полевые наблюдения."
PRES_93091ebf3a,2017,Roerich Readings,Почему Дигнага называет определение восприятия Васубандху асара (лишенным сути)? Медленное чтение «Прамана-самуччая-вритти» (1.13–16) Дигнаги,philosophy,classical,text,fundamental,llm,0.95,"Дигнага, Прамана-самуччая — философия, классический период, анализ текста."
PRES_cdb16edba1,2017,Roerich Readings,Теория и практика заимствований санскритской литературной традиции,literature,classical,text,fundamental,llm,0.85,"Заимствования санскритской литературной традиции — литература, классический период."
PRES_22c3c585a3,2017,Roerich Readings,К вопросу о могольском изобразительном «мультилингвизме» и культурной экстравертности,art_archaeology,colonial,image,fundamental,llm,0.85,"Могольский изобразительный мультилингвизм — искусство, колониальный период, изображения."
PRES_0e88c0544b,2017,Roerich Readings,Синтаксические конструкции с ti и -bhāva в языке пали,linguistics,classical,text,fundamental,llm,0.9,"Синтаксические конструкции в пали — лингвистика, классический период, текст."
PRES_e70f3480fc,2017,Roerich Readings,Риторический вопрос и его функция в индийской средневековой поэзии бхакти,literature,medieval,text,fundamental,llm,0.9,"Риторический вопрос в поэзии бхакти — литература, средневековье, текст."
PRES_cf0485137b,2017,Roerich Readings,Ученичество как сюжет раннебуддийской литературы,religion,classical,text,fundamental,llm,0.85,"Ученичество в раннебуддийской литературе — религия, классический период, текст."
PRES_a81b81e251,2017,Roerich Readings,Использование вторичного текста (цитирование) как средство ведения дискуссии в «Вопросе о субъекте (пудгале)» в «Катхаваттху 1.1»,philosophy,classical,text,fundamental,llm,0.9,"Цитирование в Катхаваттху — философия, классический период, текст."
PRES_32246c7904,2017,Roerich Readings,Полемика о субъекте между буддистами и ньяя-вайшешиками в «Таттвасанграхе» Шантаракшиты,philosophy,medieval,text,fundamental,llm,0.95,"Полемика о субъекте в Таттвасанграхе — философия, средневековье, текст."
PRES_7a25d6758f,2017,Roerich Readings,Сюжет о Будде в ранних буддийских сакральных текстах,religion,classical,text,fundamental,llm,0.85,"Сюжет о Будде в сакральных текстах — религия, классический период, текст."
PRES_762c65297f,2017,Roerich Readings,Проблемы методологии при интертекстуальном анализе палийских и санскритских текстов,linguistics,classical,text,methodological,llm,0.85,"Методология интертекстуального анализа палийских и санскритских текстов — лингвистика, классический период, методологический."
PRES_af70362099,2017,Roerich Readings,К выходу Антологии индо-ирландских текстов,literature,modern,text,applied,llm,0.8,"Антология индо-ирландских текстов — литература, современный период, прикладной (издание)."
PRES_36a14e8fd3,2017,Roerich Readings,Об интерпретационном коде ранневедийской литературы (вед. śatabhuji),linguistics,vedic,text,fundamental,llm,0.9,"Интерпретационный код ведийской литературы — лингвистика, ведийский период, текст."
PRES_5dc09294c1,2017,Roerich Readings,Тибетский институт чой-йон (наставник-покровитель) в китайских источниках 17–18 вв,history,colonial,archive,fundamental,llm,0.9,"Тибетский институт чой-йон в китайских источниках 17-18 вв — история, колониальный период, архивные источники."
