presentation_id,event_id,year,series,title,l1,l1_conf,l2,l2_conf,l3,l3_conf,l4,l4_conf
PRES_852a48b9,E2025,2025,Zograf Readings,Опровержение позиции вайшешики Дигнагой,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_23cc57a4,E2025,2025,Zograf Readings,Метафора воды как сюжетообразующий прием романа Абрахама Вергезе «Завет воды»,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_c779a201,E2025,2025,Zograf Readings,Восхождение Урмилы в поэме Майтхилишарана Гупты «Сакет»,,0.0,,0.0,,0.0,fundamental,0.0
PRES_cf1fcbf3,E2025,2025,Zograf Readings,Социально-политический контекст романов Даймонд Шамшера Рана,literature,1.0,,0.0,text,1.0,fundamental,0.0
PRES_8eafff30,E2025,2025,Zograf Readings,Еще раз о структуре Чарьягити,,0.0,,0.0,,0.0,fundamental,0.0
PRES_221ed8e1,E2025,2025,Zograf Readings,Проблема индианизации колониальной армии на страницах индийской прессы в 1910-х — 1940-х годах,,0.0,colonial,1.0,,0.0,fundamental,0.0
PRES_75c78869,E2025,2025,Zograf Readings,Анализ переводов М. Зощенко на хинди и на бенгали с помощью метрик readability,linguistics,1.0,modern,1.0,text,1.0,fundamental,0.0
PRES_8942483b,E2025,2025,Zograf Readings,О «Yogavārttika» Виджнянабхикшу: Ansatz,,0.0,,0.0,,0.0,fundamental,0.0
PRES_1bf2d27f,E2025,2025,Zograf Readings,Квази-трансцендентальные разоблачение объектных областей индрий в буддийской йоге,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_4cb7eac6,E2025,2025,Zograf Readings,Проблемы реконструкции системы йоги Патанджали на основе переводов «корневого» текста «Йога-сутр» и толкования Бходжи («Rājamārtaṇḍa»),,0.0,,0.0,text,1.0,fundamental,0.0
PRES_143abd43,E2025,2025,Zograf Readings,«Наишкармья-сиддхи» (I. 52) Сурешвары как структура для реконструкции учения Шанкары об освобождении,,0.0,classical,1.0,,0.0,fundamental,0.0
PRES_14f39c3d,E2025,2025,Zograf Readings,Интерпретация теизма «Бхагавадгиты» Шанкарой и Абхинавагуптой (на материале их комментариев к «Бхагавадгите),,0.0,classical,1.0,text,1.0,fundamental,0.0
PRES_bc408399,E2025,2025,Zograf Readings,Что такое тантра? К вопросу об определении тантры/тантризма в современной тантрологии,religion,1.0,medieval,0.85,,0.0,fundamental,0.0
PRES_aa2b07b2,E2025,2025,Zograf Readings,Комментарии Б. Н. Пандита на «Шивасутры»: новый взгляд на коренной текст трики,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_ab54f02d,E2025,2025,Zograf Readings,Роль и значение школы крама в структуре философии кашмирского шиваизма,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_dea361e4,E2025,2025,Zograf Readings,Тантрические парадигмы в игровых системах Востока: сравнительный анализ “Джняна чаупады” и “Салам намшак” сквозь призму индуистской и буддийской тантры,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_9bc65ef7,E2025,2025,Zograf Readings,Kaṇita Caturam 108: тамильский числовой квадрат из храма Натараджи в Чидамбараме,religion,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_eda66332,E2025,2025,Zograf Readings,Ауробиндо Гхош: между разумом и мистической интуицией,,0.0,,0.0,,0.0,fundamental,0.0
PRES_4f722e8b,E2025,2025,Zograf Readings,Особенности толкования Нового Завета в учении Свами Вивекананды,,0.0,,0.0,,0.0,fundamental,0.0
PRES_8f11cc61,E2025,2025,Zograf Readings,Индийские истоки и источники философствования Р. Тагора: «Садхана» как опыт объяснения Своего Другому,philosophy,0.8,modern,1.0,,0.0,fundamental,0.0
PRES_3391ef7d,E2025,2025,Zograf Readings,Женщины и сатьяграха: взгляд М. К. Ганди,,0.0,,0.0,,0.0,fundamental,0.0
PRES_ff980a79,E2025,2025,Zograf Readings,Самбхары в обряде установления жертвенных огней (agnyādheya),,0.0,,0.0,,0.0,fundamental,0.0
PRES_391516e0,E2025,2025,Zograf Readings,Рождение концепции иконографии Шивы Натараджи в скульптуре пещерных храмов Южной Индии,art_archaeology,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_05eb40e5,E2025,2025,Zograf Readings,Инородные предметы в ушах Благословенного: к слову об одной редкой иконографической схеме в буддийском искусстве,religion,0.85,,0.0,artefact,1.0,fundamental,0.0
PRES_3ceeb369,E2025,2025,Zograf Readings,Непальский Маччхендранатх: ритуально-мифологический контекст,religion,1.0,,0.0,text,1.0,fundamental,0.0
PRES_4bce5437,E2025,2025,Zograf Readings,Будда Дипанкара и традиция его почитания в Долине Катманду,religion,0.85,,0.0,,0.0,fundamental,0.0
PRES_2eaa507e,E2025,2025,Zograf Readings,От демоницы к мстительнице: Переосмысление образа ведьмы в современном индийском кинематографе,,0.0,modern,1.0,,0.0,fundamental,0.0
PRES_afc630e7,E2025,2025,Zograf Readings,"Павакутху Кералы: артисты и основные сюжеты, мифо-ритуальные истоки исполнительских традиций",literature,0.85,,0.0,,0.0,fundamental,0.0
PRES_b1439b56,E2025,2025,Zograf Readings,Скрытое / явное: представления о знании у племенных народов Южной Карнатаки,ethnography,1.0,,0.0,,0.0,fundamental,0.0
PRES_445fd9e1,E2025,2025,Zograf Readings,Миф о Потопе и тыкве у дравидийских племен: к вопросу об истории контактов дравидов и мунда,history,0.8,,0.0,,0.0,fundamental,0.0
PRES_dc1d52e8,E2025,2025,Zograf Readings,Внешние и внутренние связи индийского фольклора по данным каталога Ю.Е. Березкина и Е.Н. Дувакина,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_4c514c25,E2025,2025,Zograf Readings,Проблемы интерпретации традиционного текста в произведениях индийских художников конца XIX – начала XX века,art_archaeology,1.0,colonial,1.0,text,1.0,fundamental,0.0
PRES_b66d9641,E2025,2025,Zograf Readings,Бенгальский стихотворный размер пояр и его разновидности,linguistics,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_3ae2efba,E2025,2025,Zograf Readings,Сикхи в диаспоре: ритуалы детства,religion,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_2aa11346,E2025,2025,Zograf Readings,Экспедиция Психо-Неврологического института в Индию в 1913,,0.0,,0.0,,0.0,fundamental,0.0
PRES_d87a49f2,E2026,2026,Zograf Readings,,,0.0,,0.0,,0.0,fundamental,0.0
PRES_cc845379,E2026,2026,Zograf Readings,Дхармакирти о существовании,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_3b15c2e2,E2026,2026,Zograf Readings,Предание в тексте и,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_dc7ea7ac,E2026,2026,Zograf Readings,Заметки о роли индийской,,0.0,,0.0,,0.0,fundamental,0.0
PRES_bba56f84,E2026,2026,Zograf Readings,«Шри Рамананда-чаритам»,,0.0,medieval,1.0,,0.0,fundamental,0.0
PRES_165729d7,E2026,2026,Zograf Readings,Эпическая санкхья в,philosophy,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_746e376b,E2026,2026,Zograf Readings,Теория познания в,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_34886267,E2026,2026,Zograf Readings,Абхисамаяаланкара:,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_683d9048,E2026,2026,Zograf Readings,Зачем спорили хэшан,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_31571d9a,E2026,2026,Zograf Readings,А.А. Сталь-Гольштейн,history,1.0,colonial,1.0,,0.0,fundamental,0.0
PRES_7e61bb52,E2026,2026,Zograf Readings,По следам Петербуржца в,,0.0,,0.0,,0.0,fundamental,0.0
PRES_dda98592,E2026,2026,Zograf Readings,Александр,,0.0,,0.0,,0.0,fundamental,0.0
PRES_48f800cc,E2026,2026,Zograf Readings,Седукова Надежда Александровна,,0.0,,0.0,,0.0,fundamental,0.0
PRES_604561ac,E2026,2026,Zograf Readings,«Они из секты Пифагора»:,,0.0,,0.0,,0.0,fundamental,0.0
PRES_3900f186,E2026,2026,Zograf Readings,Вера Александровна Новикова,,0.0,colonial,1.0,,0.0,fundamental,0.0
PRES_86e97fa7,E2026,2026,Zograf Readings,,,0.0,,0.0,,0.0,fundamental,0.0
PRES_da00d84a,E2026,2026,Zograf Readings,Паришишты как исторический,history,1.0,,0.0,,0.0,fundamental,0.0
PRES_7a619ce1,E2026,2026,Zograf Readings,Kumāra: этимология и мифология,linguistics,0.85,,0.0,,0.0,fundamental,0.0
PRES_df89674a,E2026,2026,Zograf Readings,Синтез сложных слов tatpuruṣa и,,0.0,,0.0,,0.0,fundamental,0.0
PRES_0acfe46b,E2026,2026,Zograf Readings,Имперфект в древнеиндийском,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_a205212c,E2026,2026,Zograf Readings,Сита и Агни в «Рамаяне» Вальмики,literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_bbcd752b,E2026,2026,Zograf Readings,Средневековая,,0.0,medieval,1.0,,0.0,fundamental,0.0
PRES_3aa66607,E2026,2026,Zograf Readings,Чему и как учит,,0.0,,0.0,,0.0,fundamental,0.0
PRES_7e9d5c05,E2026,2026,Zograf Readings,Метод кодировки чисел в трудах,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_1688f747,E2026,2026,Zograf Readings,Сон Урмилы в современной индийской,,0.0,modern,1.0,,0.0,fundamental,0.0
PRES_0a5b4fbd,E2026,2026,Zograf Readings,Салман Рушди и русская,literature,1.0,modern,1.0,,0.0,fundamental,0.0
PRES_8f231f1c,E2026,2026,Zograf Readings,«Местный колорит» в,,0.0,,0.0,,0.0,fundamental,0.0
PRES_0b382eb2,E2026,2026,Zograf Readings,Лексика языка куллуи: этимологии,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_90a1d5e1,E2026,2026,Zograf Readings,Южноандаманские языки: к,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_5721585a,E2026,2026,Zograf Readings,"""Башни с нишами"" в",,0.0,,0.0,,0.0,fundamental,0.0
PRES_87290fb6,E2026,2026,Zograf Readings,Перевод в практике,,0.0,,0.0,text,0.85,fundamental,0.0
PRES_b6b2ffde,E2026,2026,Zograf Readings,Пословицы и поговорки,,0.0,,0.0,,0.0,fundamental,0.0
PRES_2a88565a,E2026,2026,Zograf Readings,Коннотативные особенности,,0.0,,0.0,,0.0,fundamental,0.0
PRES_3362a1e2,E2026,2026,Zograf Readings,Уроки Герхарда Оберхаммера. По,,0.0,,0.0,,0.0,fundamental,0.0
PRES_5a2bff5f,E2026,2026,Zograf Readings,Индийская философия в свете,philosophy,1.0,,0.0,,0.0,methodological,1.0
PRES_2f431266,E2026,2026,Zograf Readings,Вклад Абхинавагупты в развитие,,0.0,classical,1.0,,0.0,fundamental,0.0
PRES_25f1e068,E2026,2026,Zograf Readings,Традиция толкования упанишад:,religion,1.0,vedic,1.0,,0.0,fundamental,0.0
PRES_0cfad806,E2026,2026,Zograf Readings,Интерпретация идей Упанишад в,religion,1.0,vedic,1.0,,0.0,fundamental,0.0
PRES_f785a015,E2026,2026,Zograf Readings,"Санньяса и Брахмалока: смерть,",religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_199465c7,E2026,2026,Zograf Readings,«Сказание о Лиле» в «Йога-,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_8b4d1a1f,E2026,2026,Zograf Readings,Структура ниданы,,0.0,,0.0,,0.0,fundamental,0.0
PRES_83557874,E2026,2026,Zograf Readings,Можно ли считать мадхьямаку,philosophy,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_366772d1,E2026,2026,Zograf Readings,Идеи йогачары в трактате Асанги,philosophy,1.0,classical,1.0,text,1.0,fundamental,0.0
PRES_c7b7eb25,E2026,2026,Zograf Readings,Особая священная,,0.0,,0.0,,0.0,fundamental,0.0
PRES_c9cba930,E2026,2026,Zograf Readings,Прамана-вада «Таттва-сандарбхи» Дживы,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_e1106a5b,E2026,2026,Zograf Readings,Ведийский ритуал Праваргья,religion,1.0,vedic,1.0,,0.0,fundamental,0.0
PRES_08487e4a,E2026,2026,Zograf Readings,"Jati, gotra and marriage system in Haryana: a",,0.0,,0.0,,0.0,fundamental,0.0
PRES_4e213573,E2026,2026,Zograf Readings,Непальский вариант,,0.0,,0.0,,0.0,fundamental,0.0
PRES_b72b0b4c,E2026,2026,Zograf Readings,Златоликие образы,,0.0,,0.0,,0.0,fundamental,0.0
PRES_4e92387d,E2026,2026,Zograf Readings,"Яйцо, курица и Тримурти:",religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_7c4642e4,E2026,2026,Zograf Readings,Миф о Потопе и тыкве у племен,religion,0.85,,0.0,,0.0,fundamental,0.0
PRES_bd92a1ee,E2026,2026,Zograf Readings,"Огонь, вода и память:",,0.0,,0.0,,0.0,fundamental,0.0
PRES_280c834c,E2026,2026,Zograf Readings,Тело агхори как «живой текст»:,religion,0.85,,0.0,text,1.0,fundamental,0.0
PRES_d4d533dc,E2026,2026,Zograf Readings,Адиваси. Загадочное племя тода,ethnography,1.0,,0.0,,0.0,fundamental,0.0
PRES_be7eea93,E2026,2026,Zograf Readings,К истории,history,1.0,,0.0,,0.0,fundamental,0.0
PRES_d74aca4f,E2026,2026,Zograf Readings,Голод в Бенгалии 1943,linguistics,0.85,modern,1.0,,0.0,fundamental,0.0
PRES_d76d053c,E2026,2026,Zograf Readings,Окна в иной мир: изобразительные,,0.0,,0.0,,0.0,fundamental,0.0
PRES_d86e3dee,E2026,2026,Zograf Readings,,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_bdfc2845,ER2010,2010,Roerich Readings,Философское приложение шикши в кашмирском шиваизме,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_00d20d18,ER2012,2012,Roerich Readings,Намтар  Будды Шакьямуни в тибетской и китайской (пекинской) традициях (танки из коллекций Одесского и Киевского музеев Украины),tibetology,1.0,,0.0,archive,1.0,fundamental,0.0
PRES_R_55902c36,ER2012,2012,Roerich Readings,Ю.Н. Рерих — выдающийся лингвист-тибетолог,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_da4bd465,ER2012,2012,Roerich Readings,Бог и человек в поэзии Тагора. От «Иша-упанишады» до «Писем о России»,literature,1.0,vedic,0.85,,0.0,fundamental,0.0
PRES_R_0cb1f7d7,ER2012,2012,Roerich Readings,Непосредственное восприятие через слово. По «Веданта-парибхаше» Дхармараджи,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_ca7ead6e,ER2012,2012,Roerich Readings,Śradīḥ  púraḥ: ранневедийский текст и ритуал,religion,1.0,vedic,1.0,text,1.0,fundamental,0.0
PRES_R_4664bbe1,ER2012,2012,Roerich Readings,Актуализация информативной основы средневекового текста Центральной Азии в современном мире (на примере «Тарих-и Рашиди» Мирзы Хайдара Дуглата»),,0.0,medieval,0.85,text,1.0,fundamental,0.0
PRES_R_876c53d0,ER2012,2012,Roerich Readings,К этимологии ведийского sarámā,linguistics,0.85,vedic,1.0,,0.0,fundamental,0.0
PRES_R_3f53de32,ER2012,2012,Roerich Readings,О тамильском поэтическом жанре каламбахам,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_b374cba5,ER2012,2012,Roerich Readings,Рамаяна в драме Бхавабхути «Последние приключения Рамы»,literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_R_ddeec943,ER2012,2012,Roerich Readings,Песенная техника проповеди Миры Баи: подступы к исследованию,art_archaeology,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_R_be19882f,ER2012,2012,Roerich Readings,Сакральная защита пространства долины Катманду,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_1341cebe,ER2012,2012,Roerich Readings,Описание Индии в средневековых ирландских источниках,history,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_1b0c89af,ER2012,2012,Roerich Readings,Летописный текст и  феномен «изображение» в буддийской традиции Тибета,tibetology,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_033c7974,ER2012,2012,Roerich Readings,Дом-музей семьи Рерихов в Улан-Баторе,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_45f8cdb7,ER2012,2012,Roerich Readings,Традиционный индийский комментарий как источник по изучению синтаксиса древнеиндийских языков,linguistics,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_62efd87e,ER2012,2012,Roerich Readings,Элементы игровой поэтики в махаянском описании ступеней бодхисаттвы в текстах «Большой Праджняпарамиты»,literature,0.8,,0.0,text,0.85,fundamental,0.0
PRES_R_7a08196b,ER2012,2012,Roerich Readings,Символизм десяти воплощений Вишну во внутренней Калачакра-тантре,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_b21862c8,ER2012,2012,Roerich Readings,Представления об Арьяварте в санскритских источниках в исторической перспективе,history,1.0,,0.0,text,1.0,methodological,1.0
PRES_R_9af34334,ER2012,2012,Roerich Readings,У истоков Праджняпарамиты (стихотворное ядро традиции),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_8137b0ee,ER2012,2012,Roerich Readings,Сновидение в древнеиндийских философских текстах,philosophy,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_f57c5e0e,ER2012,2012,Roerich Readings,О значении пал. sutta (p.p. от supati «спать») в медитации осознанности (сатипаттхана),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_70421801,ER2012,2012,Roerich Readings,Сакральная «геология» в системе знаний вастувидьи (науки о строительстве и зодчестве) в пуранах,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_c77490e7,ER2012,2012,Roerich Readings,Мотив caṅkrama в буддийском нарративе и изображении,literature,0.85,,0.0,,0.0,fundamental,0.0
PRES_R_33b1ea6d,ER2012,2012,Roerich Readings,О формульности индийских дарственных надписей,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_7625dff7,ER2012,2012,Roerich Readings,К проблеме складывания сикхского двора и придворной культуры при последних шести гуру,religion,1.0,,0.0,,0.0,methodological,1.0
PRES_R_a021492d,ER2012,2012,Roerich Readings,Смех в традиции древнеиндийского театра (по материалам Натьяшастры),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_0828c5b4,ER2012,2012,Roerich Readings,Танцовщица и покровитель: начни и расик восточных областей Индии. Контексты взаимоотношений,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_44a3f625,ER2012,2012,Roerich Readings,Теория преемственности Дхармы в доктрине «сангоку маппо» в японском буддизме,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_281489ef,ER2012,2012,Roerich Readings,К проблеме возрастных категорий у древних тюрков VI—X вв,,0.0,,0.0,,0.0,methodological,1.0
PRES_R_407bd365,ER2012,2012,Roerich Readings,Ю. Рерих о роли буддизма в культурном единстве Азии,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_7d80ebe1,ER2015,2015,Roerich Readings,Стиль кавья в двух описаниях спящего гарема – в «Рамаяне» и в «Жизни Будды» Ашвагхоши,literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_R_31864bb1,ER2015,2015,Roerich Readings,Могольская концепция богоизбранности и светоносности и ее визуальное воплощение,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_67e8a333,ER2015,2015,Roerich Readings,Язык жреца – язык поэта. О сакральности речи в древнейших формах санскритской драмы,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_a38a1f7b,ER2015,2015,Roerich Readings,Наги как персонажи непальских легенд,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_81cee187,ER2015,2015,Roerich Readings,Дидактика и символика в тибетской литературе (на примере «Песни о роге яка» из собрания «сто тысяч песен Миларепы»),tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_0a468148,ER2015,2015,Roerich Readings,Изменение межкастовых взаимоотношений в домусульманском Кашмире,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_cd92f6c9,ER2015,2015,Roerich Readings,"Белый Старец. Танка из коллекции Кабинета Юрия Рериха (ИВ РАН, Москва)",history,1.0,,0.0,archive,1.0,fundamental,0.0
PRES_R_79ef4dc1,ER2015,2015,Roerich Readings,Проблемы датировки трактата Бхамахи и пути ее решения,history,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_a0cf1226,ER2015,2015,Roerich Readings,Образ потока в тамильской поэзии,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_42dda819,ER2015,2015,Roerich Readings,Обряд освящения статуи (адхивасана) и его роль в текстах по строительству (вастувидье) в пуранах,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_fbe21911,ER2015,2015,Roerich Readings,Сакральная география Бодхгаи и текстовая традиция,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_aedf0192,ER2015,2015,Roerich Readings,О термине татхагата в палийском каноне,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_53ab062e,ER2015,2015,Roerich Readings,О брахманических этимологиях,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_45f3b535,ER2015,2015,Roerich Readings,Проповедь Кабира: некоторые особенности языка и стиля,linguistics,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_8ceaad71,ER2015,2015,Roerich Readings,Образ Сомы в ведийской и эпической традиции,literature,0.85,vedic,1.0,,0.0,fundamental,0.0
PRES_R_9520e28c,ER2015,2015,Roerich Readings,Проблемы интерпретации концепции восьми опровержений в «Катхаватху»,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_143f0a0e,ER2015,2015,Roerich Readings,Интерпретация рельефа с изображением Дурги с музыкальными инструментами из буддийского пещерного храма Аурангабада,religion,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_R_34fb73e9,ER2015,2015,Roerich Readings,От Индии до Кара-тепе: к типологии древнеиндийского эпиграфического текста,history,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_230b135b,ER2015,2015,Roerich Readings,Неизвестный иллюстрированный манускрипт из Непала из собрания кабинета Ю.Н. Рериха Института востоковедения РАН,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_a2f8f726,ER2015,2015,Roerich Readings,Социально-философские концепции Калачакратантры с некоторыми параллелями в Кашмирском Шиваизме,philosophy,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_R_4d884ba5,ER2015,2015,Roerich Readings,Будда Вайрочана и космология «Аватамсака- сутры» в Японии,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_e6711870,ER2015,2015,Roerich Readings,Рождение героя или сакрального персонажа в индийской повествовательной традиции (к интерпретации композиции «Сон Майи»),literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_f8e0adc6,ER2015,2015,Roerich Readings,Воспоминание как основание для тождества «Я» в «Ишварапратьябхиджня-вимаршини» Абхинавагупты,,0.0,classical,1.0,,0.0,fundamental,0.0
PRES_R_f2250887,ER2015,2015,Roerich Readings,Об индийских названиях нуля,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_b8a9af34,ER2015,2015,Roerich Readings,Индийские гана в зеркале китайских гуа,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_04d5049e,ER2015,2015,Roerich Readings,Санскритизация перформанса: преобразования традиций Bhūta-kolam (Тулунаду) и Chhau (Орисса),linguistics,0.85,,0.0,fieldwork,1.0,fundamental,0.0
PRES_R_2f0b9230,ER2015,2015,Roerich Readings,«Торговцы» или «богачи»? К истории племенного подразделения байат,history,0.8,,0.0,,0.0,fundamental,0.0
PRES_R_5adabc00,ER2015,2015,Roerich Readings,Юрий Рерих и буддийский храм в Санкт- Петербурге,religion,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_R_67b34c38,ER2015,2015,Roerich Readings,Тюркский каган и сасанидский шаханшах: к вопросу об идеологических заимствованиях древних тюрков у иранцев,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_787a8b1f,ER2016,2016,Roerich Readings,Всадник Шамбалы (танка из собрания Мемориального кабинета Ю.Н. Рериха ИВ РАН),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_16d08a64,ER2016,2016,Roerich Readings,Некоторые аспекты взаимопроникновения индуизма и буддизма в контексте непальских легенд и религиозной практики,religion,1.0,,0.0,text,0.85,fundamental,0.0
PRES_R_5a2d14d5,ER2016,2016,Roerich Readings,Диалект амдо – нетоновый диалект тибетского языка,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_de05c2d7,ER2016,2016,Roerich Readings,О происхождении некоторых ашрамных практик в произведениях Калидасы,,0.0,classical,1.0,fieldwork,1.0,fundamental,0.0
PRES_R_86bd530e,ER2016,2016,Roerich Readings,Мотив dad-u dām в могольском монаршем портрете: к вопросу о генезисе и семантике,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_08cfe225,ER2016,2016,Roerich Readings,Бхаджаны-проповеди Миры Баи: к вопросу о стилистике жанра,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_41f7d2e7,ER2016,2016,Roerich Readings,Еретики локаятики и ортодокс Каутса,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_26017aac,ER2016,2016,Roerich Readings,Особенности художественной структуры тамильской антологии «Калиттохей» (на примере песни 92),,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_88a7c56f,ER2016,2016,Roerich Readings,Образ мира в индийской настольной игре jñãna-caupãr,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_125cfa55,ER2016,2016,Roerich Readings,К проблеме взаимодействия буддизма и воинской культуры у ойратов,religion,1.0,,0.0,,0.0,methodological,1.0
PRES_R_e392b421,ER2016,2016,Roerich Readings,Китайские переводы ранних буддийских сутр: возможности реконструкции истории индийского текста,history,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_322104a7,ER2016,2016,Roerich Readings,Опровержение существования субъекта в полемике с вайшешиками по вопросу о существовании субъекта в «Пудгалавинишчае» Васубандху,philosophy,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_615187f4,ER2016,2016,Roerich Readings,Классификационные списки (матики) в раннем буддизме,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_ec2416c9,ER2016,2016,Roerich Readings,Европейская феноменология и буддизм в свете спора представителей кашмирской школы Пратьябхиджня с буддистами,religion,1.0,,0.0,,0.0,methodological,1.0
PRES_R_5dc93a1a,ER2016,2016,Roerich Readings,Механизмы интертекста в раннебуддийской текстовой традиции,religion,1.0,,0.0,text,1.0,fundamental,0.0
PRES_R_fdb10554,ER2016,2016,Roerich Readings,Ритуал poṣadha в буддийских монастырях кушанского Термеза I – IV в. н. э. (реконструкция),religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_R_8050c843,ER2016,2016,Roerich Readings,Винадхара и Ардханаришвара – проблема переходной иконографии Шивы,art_archaeology,1.0,,0.0,artefact,1.0,fundamental,0.0
PRES_R_61807405,ER2016,2016,Roerich Readings,Прогулки по городу с Хануманом (один эпизод из «Рамаяны» и его параллели в Артхашастре Каутильи и в палийском каноне),literature,1.0,classical,1.0,,0.0,fundamental,0.0
PRES_R_901c3134,ER2016,2016,Roerich Readings,Образ Рахулы в японских ритуальных текстах косики,literature,0.85,,0.0,text,1.0,fundamental,0.0
PRES_R_a9f1fb66,ER2016,2016,Roerich Readings,Санскара «посвящение в ученики» (упанаяна): её место и значение в ряду других  санскар и в древней разработке стратификации индийского общества,,0.0,,0.0,,0.0,fundamental,0.0
PRES_R_36c0c404,ER2016,2016,Roerich Readings,Культ Нарасинхи в трактатах по вастувидье в пуранах,,0.0,,0.0,text,1.0,fundamental,0.0
PRES_R_a9c48031,ER2016,2016,Roerich Readings,"Восхождение на Кайласу. История шайва-бхактов Сундарара и Черамана Перумаля, рассказанная в «Перияпуранам» Секкижара и на фреске храма Брихадишвары в Танджоре",history,0.85,,0.0,artefact,1.0,fundamental,0.0
